,divsRank,finalRank,seedTime,divsTime,distance,improvement,improveZscore
1576,6,6,188.73,185.92,200,-0.014050000000000012,0.1605730359271565
1577,1,1,83.38,83.8,100,0.004200000000000017,0.45521480273107096
1578,3,2,93.69,90.58,100,-0.031099999999999996,-0.11469502566225333
1579,4,5,98.28999999999999,95.08,100,-0.032099999999999934,-0.13083978000767227
1580,5,3,95.31,97.3,100,0.01989999999999995,0.708687445954163
1581,6,4,100.07,97.75,100,-0.023199999999999932,0.012848533666565264
1582,7,6,109.11,107.66,100,-0.014500000000000028,0.15330789647171725
1583,8,7,115.53,113.42,100,-0.021099999999999994,0.04675251779194616
1584,2,2,79.47,75.92,100,-0.03549999999999997,-0.18573194478210067
1585,3,1,80.21000000000001,78.55,100,-0.016600000000000108,0.11940391234633407
1586,4,4,82.62,80.6,100,-0.020200000000000103,0.06128279670282234
1587,5,3,83.46000000000001,81.38,100,-0.020800000000000124,0.05159594409557004
1588,6,5,86.64,83.75,100,-0.028900000000000006,-0.0791765661023296
1589,7,6,95.0,89.3,100,-0.05700000000000003,-0.5328441632086305
1590,8,7,99.69,93.57,100,-0.061200000000000046,-0.6006521314593946
1591,1,1,79.66,78.59,100,-0.010699999999999932,0.2146579629843146
1592,2,2,78.71000000000001,80.58,100,0.018699999999999904,0.6893137407396583
1593,3,3,80.53,80.89,100,0.0035999999999999943,0.44552795012381863
1594,4,4,95.08,91.22,100,-0.038599999999999995,-0.2357806832529029
1595,5,5,110.38,110.58,100,0.0020000000000000282,0.4196963431711473
1596,6,6,120.78,110.69,100,-0.10090000000000003,-1.241598878972566
1597,7,7,120.37,119.25999999999999,100,-0.011100000000000136,0.20820006124614332
1598,8,8,78.71000000000001,123.0,100,0.4428999999999999,7.537918534066799
1599,1,1,72.03999999999999,66.76,100,-0.05279999999999987,-0.4650361949578641
1600,2,2,72.02,70.9,100,-0.011199999999999903,0.2065855858116051
1601,3,3,34.12,71.8,100,0.3768,6.470750271834543
1602,4,5,74.19,73.73,100,-0.0045999999999999375,0.3131409644913762
1603,5,4,78.81,76.06,100,-0.0275,-0.0565739100187416
1604,6,6,84.1,77.47,100,-0.06629999999999996,-0.6829903786210347
1605,7,7,83.02,79.78999999999999,100,-0.03230000000000004,-0.13406873087675794
1606,8,8,87.65,86.05,100,-0.016000000000000084,0.12909076495358643
1607,1,1,74.07,71.06,100,-0.030099999999999908,-0.09855027131683197
1608,2,3,82.34,82.4,100,0.0006000000000000227,0.39709368708755927
1609,3,5,82.91,82.67,100,-0.002399999999999949,0.34865942405129985
1610,4,2,104.34,82.8,100,-0.21540000000000006,-3.0901732515231504
1611,5,4,91.15,83.71000000000001,100,-0.07439999999999998,-0.8137628888189368
1612,7,7,92.0,93.72,100,0.01719999999999999,0.6650966092215299
1613,8,6,107.25999999999999,98.74000000000001,100,-0.08519999999999982,-0.9881262357494696
1614,1,1,73.53,68.56,100,-0.04969999999999999,-0.4149874564870642
1615,2,2,83.18,73.15,100,-0.10030000000000001,-1.2319120263653138
1616,3,3,73.85,76.28999999999999,100,0.024399999999999977,0.7813388405085532
1617,4,4,85.07,85.06,100,-9.999999999990905e-05,0.38579235904576636
1618,5,5,88.96000000000001,85.45,100,-0.03510000000000005,-0.17927404304393396
1619,6,6,98.71000000000001,90.92,100,-0.07790000000000007,-0.8702695290279079
1620,7,8,116.82,95.77000000000001,100,-0.21049999999999983,-3.011063955230589
1621,8,7,104.2,96.45,100,-0.0775,-0.8638116272897389
1622,1,1,30.57,30.54,50,-0.0006000000000000227,0.37771998187305456
1623,2,5,32.25,32.48,50,0.0045999999999999375,0.46167270446923764
1624,3,4,32.25,32.57,50,0.0064000000000000055,0.4907332622909947
1625,4,6,38.66,32.83,50,-0.11659999999999997,-1.4950715221956583
1626,5,3,35.19,33.0,50,-0.04379999999999996,-0.319733405849086
1627,6,2,35.1,33.1,50,-0.04,-0.25838333933649094
1628,7,7,33.19,33.35,50,0.003200000000000074,0.43907004838565195
1629,8,9,34.57,33.39,50,-0.023599999999999996,0.00639063192839626
1630,9,8,35.22,33.42,50,-0.03599999999999994,-0.1938043219548102
1631,10,10,34.9,33.87,50,-0.02060000000000002,0.054824894964655695
1632,11,11,34.41,34.53,50,0.002400000000000091,0.42615424490931625
1633,12,13,39.59,35.04,50,-0.09100000000000008,-1.0817658109529094
1634,13,14,37.94,35.77,50,-0.04339999999999989,-0.313275504110917
1635,14,16,39.12,36.36,50,-0.05519999999999996,-0.5037836053868734
1636,15,15,39.59,36.46,50,-0.06260000000000004,-0.6232547875429824
1637,16,12,34.32,37.11,50,0.05579999999999998,1.2882841269547398
1638,17,17,36.4,37.75,50,0.027000000000000027,0.8233152018066459
1639,18,18,37.88,37.93,50,0.0009999999999999432,0.40355158882572595
1640,19,22,38.48,38.05,50,-0.008599999999999995,0.24856194710969548
1641,20,19,42.94,38.49,50,-0.08899999999999991,-1.0494763022620668
1642,21,23,40.75,38.79,50,-0.03920000000000002,-0.24546753586015527
1643,22,21,40.52,39.02,50,-0.03,-0.09693579588229144
1644,23,20,39.89,39.06,50,-0.016599999999999965,0.11940391234633638
1645,25,24,42.44,40.56,50,-0.03759999999999991,-0.21963592890748163
1646,1,1,27.07,28.35,50,0.025600000000000022,0.800712545723058
1647,2,2,27.77,28.68,50,0.018200000000000004,0.6812413635669501
1648,3,3,29.46,29.75,50,0.005799999999999983,0.4810464096837423
1649,4,4,33.22,31.56,50,-0.0332,-0.1485990097876353
1650,5,5,34.15,32.31,50,-0.03679999999999992,-0.20672012543114585
1651,6,6,35.07,32.57,50,-0.05,-0.4198308827906904
1652,7,7,32.53,32.99,50,0.009200000000000017,0.5359385744581706
1653,8,8,35.69,35.18,50,-0.01019999999999996,0.22273034015702411
1654,9,11,40.08,35.46,50,-0.09239999999999995,-1.1043684670364953
1655,10,10,37.91,35.84,50,-0.04139999999999986,-0.2809859954200766
1656,11,9,36.5,36.15,50,-0.007000000000000029,0.2743935540623669
1657,12,13,41.42,36.65,50,-0.09540000000000007,-1.152802730072757
1658,13,14,41.66,36.66,50,-0.1,-1.2270686000616877
1659,14,12,38.03,37.02,50,-0.02019999999999996,0.06128279670282464
1660,15,18,40.03,38.96,50,-0.021400000000000006,0.041909091488319984
1661,16,20,41.34,39.14,50,-0.04400000000000006,-0.3229623567181717
1662,17,23,39.51,39.47,50,-0.0007999999999999829,0.37449103100397124
1663,18,22,42.25,39.77,50,-0.049599999999999936,-0.41337298105252135
1664,19,17,42.07,40.06,50,-0.04019999999999996,-0.26161229020557425
1665,20,15,40.12,40.16,50,0.0007999999999999829,0.4003226379566426
1666,21,24,44.06,41.04,50,-0.060400000000000065,-0.5877363279830589
1667,22,19,43.34,41.28,50,-0.04120000000000004,-0.27775704455099554
1668,23,16,44.17,41.3,50,-0.05740000000000009,-0.5393020649467994
1669,24,21,43.94,41.39,50,-0.05099999999999994,-0.4359756371361094
1670,1,1,27.98,28.23,50,0.005,0.46813060620740665
1671,2,2,30.1,28.66,50,-0.028800000000000027,-0.07756209066778796
1672,3,3,34.15,32.06,50,-0.04179999999999993,-0.28744389715824564
1673,4,4,32.07,32.38,50,0.006200000000000046,0.4875043114219113
1674,5,5,35.06,32.85,50,-0.04420000000000002,-0.32619130758725495
1675,6,6,33.55,33.96,50,0.008200000000000074,0.5197938201127517
1676,7,9,37.0,34.86,50,-0.04280000000000001,-0.30358865150366693
1677,8,8,35.31,35.54,50,0.0045999999999999375,0.46167270446923764
1678,9,7,36.58,35.97,50,-0.012199999999999989,0.19044083146618376
1679,10,10,36.56,36.57,50,0.00019999999999996022,0.39063578534939025
1680,11,13,40.59,37.95,50,-0.052800000000000014,-0.46503619495786647
1681,12,11,37.38,38.55,50,0.023399999999999893,0.7651940861631319
1682,13,14,39.94,38.85,50,-0.021799999999999927,0.035451189750153274
1683,14,12,39.97,39.8,50,-0.003400000000000034,0.33251466970587856
1684,15,15,41.5,40.51,50,-0.01980000000000004,0.06774069844099134
1685,16,18,45.57,41.92,50,-0.07299999999999997,-0.7911602327353486
1686,18,20,43.54,42.22,50,-0.026400000000000007,-0.038814680238779764
1687,19,17,42.78,42.68,50,-0.0020000000000000282,0.35511732578946653
1688,20,21,44.55,43.06,50,-0.029799999999999896,-0.0937068450132058
1689,21,16,43.38,43.78,50,0.007999999999999972,0.5165648692436661
1690,22,22,45.31,43.9,50,-0.028200000000000072,-0.06787523806053672
1691,23,23,42.38,43.98,50,0.03199999999999989,0.9040389735337434
1692,24,19,43.22,44.46,50,0.02480000000000004,0.7877967422467222
1693,26,24,49.22,46.1,50,-0.06239999999999995,-0.6200258366738969
1694,1,1,26.2,26.32,50,0.0024000000000000197,0.42615424490931514
1695,2,2,28.25,27.06,50,-0.023800000000000026,0.003161681059311786
1696,3,3,32.03,29.17,50,-0.05719999999999999,-0.5360731140777137
1697,4,4,27.86,29.67,50,0.036200000000000045,0.9718469417845097
1698,5,5,30.22,30.27,50,0.0010000000000000141,0.4035515888257271
1699,6,6,31.06,30.66,50,-0.007999999999999972,0.2582487997169478
1700,7,7,33.23,31.93,50,-0.025999999999999943,-0.03235677850061076
1701,8,10,35.27,32.29,50,-0.059600000000000077,-0.574820524506723
1702,9,8,34.83,32.72,50,-0.04219999999999999,-0.2939017988964146
1703,10,9,31.12,32.74,50,0.03240000000000002,0.9104968752719135
1704,11,14,34.31,33.37,50,-0.018800000000000098,0.08388545278641035
1705,12,13,37.5,34.36,50,-0.06280000000000001,-0.6264837384120658
1706,13,15,36.31,34.48,50,-0.036600000000000105,-0.20349117456206478
1707,14,17,36.91,34.59,50,-0.046399999999999865,-0.3617097671471764
1708,15,16,35.93,34.91,50,-0.020400000000000064,0.05805384583373899
1709,16,23,35.44,34.97,50,-0.009399999999999978,0.23564614363335978
1710,17,24,50.16,35.29,50,-0.29739999999999994,-4.414043107847584
1711,17,12,35.12,35.29,50,0.003400000000000034,0.4422989992547353
1712,20,11,36.41,36.14,50,-0.0053999999999999205,0.30022516101504054
1713,21,21,40.83,37.06,50,-0.07539999999999993,-0.8299076431643558
1714,22,18,43.16,37.18,50,-0.11959999999999994,-1.5435057852319176
1715,23,19,40.06,37.82,50,-0.04480000000000004,-0.33587816019450734
1716,24,22,41.96,38.36,50,-0.07200000000000002,-0.7750154783899296
1717,25,20,40.25,38.57,50,-0.03359999999999999,-0.15505691152580311
1718,1,1,27.18,26.23,50,-0.018999999999999986,0.08065650191732818
1719,2,2,30.09,26.71,50,-0.06759999999999998,-0.7039785592700811
1720,3,3,27.31,27.84,50,0.010600000000000023,0.5585412305417587
1721,4,4,27.47,28.05,50,0.011600000000000037,0.5746859848871789
1722,5,7,29.37,28.89,50,-0.009600000000000008,0.2324171927642753
1723,6,6,30.9,29.56,50,-0.026799999999999997,-0.04527258197694759
1724,7,5,32.39,29.6,50,-0.05579999999999998,-0.5134704579941257
1725,8,10,32.93,31.19,50,-0.03479999999999997,-0.17443061674030672
1726,9,9,34.78,31.83,50,-0.05900000000000006,-0.5651336718994708
1727,10,8,32.85,31.84,50,-0.02020000000000003,0.06128279670282352
1728,11,11,33.56,31.92,50,-0.03280000000000001,-0.14214110804946747
1729,12,13,31.66,32.01,50,0.006999999999999958,0.5004201148982459
1730,13,14,33.66,32.04,50,-0.03239999999999995,-0.13568320631129852
1731,14,15,32.84,32.36,50,-0.009600000000000079,0.23241719276427417
1732,15,21,32.81,32.48,50,-0.006600000000000108,0.2808514558005335
1733,16,12,37.93,32.67,50,-0.10519999999999996,-1.3110213226578706
1734,17,16,39.87,33.04,50,-0.13659999999999997,-1.8179666091040572
1735,18,18,35.06,33.08,50,-0.03960000000000008,-0.2519254375983242
1736,19,24,38.22,33.5,50,-0.09439999999999998,-1.1366579757273356
1737,19,19,33.77,33.5,50,-0.005400000000000063,0.30022516101503816
1738,21,17,36.13,33.57,50,-0.051200000000000044,-0.439204588005195
1739,22,22,34.88,33.75,50,-0.02260000000000005,0.022535386273815322
1740,23,20,35.01,34.35,50,-0.013199999999999932,0.17429607712076473
1741,24,23,34.46,34.77,50,0.006200000000000046,0.4875043114219113
1742,1,1,27.22,26.88,50,-0.006799999999999997,0.27762250493145135
1743,2,3,28.35,27.03,50,-0.026400000000000007,-0.038814680238779764
1744,3,4,27.69,27.66,50,-0.0006000000000000227,0.37771998187305456
1745,4,2,26.85,27.98,50,0.02259999999999998,0.7522782826867974
1746,5,5,28.47,28.2,50,-0.005399999999999992,0.3002251610150393
1747,6,6,28.93,28.92,50,-0.00019999999999996022,0.38417788361122357
1748,7,11,32.13,29.25,50,-0.057600000000000054,-0.5425310158158828
1749,8,7,29.91,30.04,50,0.00259999999999998,0.42938319577839845
1750,9,8,33.31,30.26,50,-0.06100000000000001,-0.59742318059031
1751,11,9,31.1,30.63,50,-0.009400000000000049,0.23564614363335865
1752,12,12,28.68,30.74,50,0.04119999999999997,1.0525707135116082
1753,13,10,32.13,30.76,50,-0.02740000000000002,-0.05495943458419995
1754,14,16,34.25,31.74,50,-0.05020000000000003,-0.42305983365977484
1755,15,13,34.43,31.76,50,-0.05339999999999996,-0.4747230475651176
1756,16,14,34.47,31.83,50,-0.052800000000000014,-0.46503619495786647
1757,17,18,33.59,31.95,50,-0.03280000000000008,-0.14214110804946858
1758,18,17,34.78,32.41,50,-0.04740000000000009,-0.37785452149259996
1759,19,19,36.78,32.66,50,-0.08240000000000008,-0.942920923582298
1760,20,20,34.96,32.82,50,-0.04280000000000001,-0.30358865150366693
1761,21,15,32.55,32.99,50,0.008800000000000096,0.5294806727200041
1762,22,24,37.37,33.1,50,-0.08539999999999992,-0.9913551866185552
1763,23,21,32.84,33.11,50,0.0053999999999999205,0.47458850794557333
1764,24,23,36.51,33.34,50,-0.06339999999999989,-0.6361705910193158
1765,27,22,36.53,34.13,50,-0.04799999999999997,-0.38754137409985007
1766,1,1,68.06,68.46000000000001,100,0.0040000000000000565,0.4519858518619876
1767,2,2,85.25,82.87,100,-0.023799999999999953,0.0031616810593129625
1768,3,3,88.83,89.19,100,0.0035999999999999943,0.44552795012381863
1769,4,4,92.5,94.24000000000001,100,0.017400000000000092,0.6683255600906155
1770,5,5,103.44,98.96000000000001,100,-0.044799999999999895,-0.33587816019450495
1771,7,8,104.22999999999999,107.59,100,0.03360000000000014,0.9298705804864194
1772,8,7,110.86,107.84,100,-0.03019999999999996,-0.1001647467513748
1773,9,6,112.66,110.68,100,-0.019799999999999898,0.06774069844099365
1774,1,1,65.0,71.85,100,0.06849999999999995,1.4933225071415723
1775,2,2,75.78,74.1,100,-0.01680000000000007,0.11617496147725072
1776,3,3,82.31,75.8,100,-0.06510000000000005,-0.6636166734065323
1777,4,5,79.63,76.11,100,-0.03519999999999996,-0.18088851847847454
1778,5,4,77.96000000000001,77.83,100,-0.0013000000000000967,0.36641865383125943
1779,6,6,90.63,90.38,100,-0.0025,0.34704494861675705
1780,7,7,98.68,93.64,100,-0.05040000000000006,-0.4262887845288594
1781,8,8,106.13,96.77000000000001,100,-0.09359999999999985,-1.1237421722509975
1782,1,2,74.16,80.58,100,0.06420000000000002,1.4239000634562677
1783,2,1,87.28,80.88,100,-0.06400000000000006,-0.6458574436265705
1784,3,3,92.5,89.13,100,-0.03370000000000004,-0.15667138696034594
1785,4,4,99.72,95.8,100,-0.03920000000000002,-0.24546753586015527
1786,5,5,104.59,101.28,100,-0.033100000000000025,-0.1469845343530937
1787,7,8,111.64,106.83,100,-0.048100000000000025,-0.38915584953439286
1788,8,6,110.21000000000001,107.36,100,-0.028500000000000084,-0.0727186643641629
1789,9,7,109.56,107.56,100,-0.02,0.06451174757190799
1790,1,1,68.82,72.03,100,0.03210000000000008,0.9056534489682885
1791,2,2,78.03,74.2,100,-0.03829999999999998,-0.2309372569492767
1792,3,3,87.66,79.95,100,-0.07709999999999993,-0.8573537255515699
1793,4,4,74.41,86.28,100,0.11870000000000004,2.303789175281655
1794,5,5,93.38,90.28999999999999,100,-0.030900000000000035,-0.11146607479316997
1795,6,6,100.13,101.85,100,0.01719999999999999,0.6650966092215299
1796,7,8,48.6,109.34,100,0.6074,10.193730623888381
1797,8,7,115.0,110.56,100,-0.044399999999999974,-0.32942025845633827
1798,1,1,71.85,69.8,100,-0.020499999999999973,0.05643937039919846
1799,2,2,80.34,73.95,100,-0.06390000000000001,-0.6442429681920279
1800,3,3,82.38,75.72,100,-0.06659999999999996,-0.687833804924661
1801,4,5,91.09,87.56,100,-0.03530000000000001,-0.18250299391301736
1802,5,7,98.53,94.53,100,-0.04,-0.25838333933649094
1803,6,6,103.28999999999999,95.16,100,-0.08129999999999996,-0.9251616938023339
1804,7,4,99.8,95.9,100,-0.03899999999999992,-0.24223858499106962
1805,8,8,104.09,97.37,100,-0.06719999999999998,-0.6975206575319132
1806,1,1,59.58,62.47,100,0.028900000000000006,0.8539902350629435
1807,2,2,60.92,63.79,100,0.028699999999999976,0.850761284193859
1808,3,3,76.9,75.49,100,-0.014100000000000107,0.15976579820988396
1809,5,4,90.56,82.4,100,-0.08159999999999996,-0.93000512010596
1810,6,5,102.92,96.02000000000001,100,-0.06899999999999991,-0.7265812153536678
1811,7,8,108.43,102.9,100,-0.05530000000000001,-0.5053980808214162
1812,8,6,135.52,103.05,100,-0.32470000000000016,-4.854794901477552
1813,9,7,107.49000000000001,103.06,100,-0.04430000000000007,-0.3278057830217978
1814,1,1,41.37,38.62,50,-0.055,-0.5005546545177901
1815,2,2,47.44,41.68,50,-0.11519999999999996,-1.4724688661120702
1816,3,4,47.95,43.58,50,-0.08740000000000009,-1.0236446953093978
1817,4,3,46.35,44.78,50,-0.031400000000000004,-0.11953845196587945
1818,5,6,47.71,47.22,50,-0.00980000000000004,0.2291882418951908
1819,7,7,46.96,48.6,50,0.03280000000000001,0.9169547770100813
1820,8,8,51.28,48.63,50,-0.05299999999999997,-0.4682651458269497
1821,9,11,53.13,50.91,50,-0.04440000000000012,-0.3294202584563406
1822,10,5,56.5,51.13,50,-0.10739999999999995,-1.3465397822177945
1823,12,14,56.0,53.85,50,-0.04299999999999997,-0.30681760237275024
1824,13,9,60.1,54.59,50,-0.11019999999999996,-1.3917450943849705
1825,14,12,54.59,54.69,50,0.0019999999999998864,0.419696343171145
1826,15,10,56.59,55.86,50,-0.01460000000000008,0.15169342103717443
1827,16,13,60.84,57.96,50,-0.057600000000000054,-0.5425310158158828
1828,17,15,65.47,59.52,50,-0.11899999999999991,-1.5338189326246652
1829,1,1,43.95,37.69,50,-0.1252000000000001,-1.6339164095662717
1830,3,2,43.37,39.82,50,-0.07099999999999994,-0.7588707240445083
1831,4,4,41.8,41.81,50,0.00020000000000010233,0.3906357853493926
1832,5,5,44.07,42.98,50,-0.02180000000000007,0.03545118975015098
1833,6,3,45.69,43.22,50,-0.04939999999999998,-0.4101440301834381
1834,7,6,44.13,44.21,50,0.0015999999999999658,0.4132384414329783
1835,8,7,47.69,45.82,50,-0.03739999999999995,-0.2164069780383982
1836,9,8,53.93,47.99,50,-0.11879999999999996,-1.530589981755582
1837,10,9,50.75,48.11,50,-0.052800000000000014,-0.46503619495786647
1838,11,9,50.37,51.41,50,0.02079999999999998,0.7232177248650415
1839,12,11,56.4,53.89,50,-0.05019999999999996,-0.42305983365977373
1840,15,12,58.16,55.14,50,-0.06039999999999992,-0.5877363279830565
1841,16,13,55.44,55.16,50,-0.0056000000000000225,0.2969962101459549
1842,17,14,54.91,57.09,50,0.04360000000000014,1.091318123940619
1843,18,16,66.53,61.19,50,-0.10680000000000006,-1.3368529296105442
1844,19,15,63.47,61.33,50,-0.04280000000000001,-0.30358865150366693
1845,1,1,38.31,38.54,50,0.0045999999999999375,0.46167270446923764
1846,2,2,37.06,39.6,50,0.050799999999999984,1.20756035522764
1847,3,3,46.37,41.11,50,-0.10519999999999996,-1.3110213226578706
1848,4,5,44.96,42.42,50,-0.050799999999999984,-0.43274668626702606
1849,5,4,42.05,43.03,50,0.01960000000000008,0.7038440196505391
1850,6,6,46.88,43.51,50,-0.06740000000000008,-0.7007496084009988
1851,7,7,45.91,44.96,50,-0.018999999999999916,0.0806565019173293
1852,8,8,46.59,45.31,50,-0.025600000000000022,-0.025898876762444054
1853,9,9,50.68,48.75,50,-0.038599999999999995,-0.2357806832529029
1854,11,11,53.22,51.0,50,-0.044399999999999974,-0.32942025845633827
1855,12,14,54.78,51.2,50,-0.07159999999999997,-0.7685575766517607
1856,13,15,55.55,52.35,50,-0.06399999999999992,-0.6458574436265683
1857,14,13,52.92,52.6,50,-0.0064000000000000055,0.28408040666961915
1858,16,10,51.66,52.69,50,0.02060000000000002,0.7199887739959582
1859,17,12,52.37,53.06,50,0.013800000000000097,0.6102044444471038
1860,1,2,33.5,33.07,50,-0.008599999999999995,0.24856194710969548
1861,2,1,74.34,34.6,50,-0.7948000000000001,-12.444443919259468
1862,3,3,33.54,35.08,50,0.030799999999999984,0.884665268319241
1863,4,4,,37.65,50,,
1864,5,5,41.59,39.48,50,-0.04220000000000013,-0.29390179889641693
1865,6,6,40.5,40.88,50,0.007600000000000051,0.5101069675054993
1866,7,7,44.53,41.53,50,-0.06,-0.5812784262448898
1867,9,10,48.35,46.36,50,-0.03980000000000004,-0.2551543884674075
1868,10,11,52.28,47.12,50,-0.10320000000000007,-1.2787318139670327
1869,12,13,49.67,47.38,50,-0.04579999999999998,-0.3520229145399263
1870,13,12,51.0,47.9,50,-0.06200000000000003,-0.6135679349357301
1871,14,8,52.15,48.23,50,-0.07840000000000004,-0.8783419062006175
1872,15,9,50.95,48.75,50,-0.04400000000000006,-0.3229623567181717
1873,18,15,57.78,54.49,50,-0.06579999999999998,-0.6749180014483253
1874,19,14,51.44,56.32,50,0.09760000000000005,1.9631348585932944
1875,1,1,35.66,33.21,50,-0.04899999999999991,-0.403686128445269
1876,2,2,31.87,35.41,50,0.07079999999999992,1.5304554421360377
1877,3,3,38.72,37.68,50,-0.02079999999999998,0.05159594409557234
1878,4,4,42.59,39.32,50,-0.06540000000000007,-0.6684600997101586
1879,5,7,47.22,40.86,50,-0.12719999999999998,-1.6662059182571098
1880,6,6,42.62,42.08,50,-0.010799999999999983,0.21304348754977176
1881,7,5,46.17,43.6,50,-0.05140000000000001,-0.44243353887427844
1882,8,11,46.46,43.88,50,-0.051599999999999965,-0.44566248974336176
1883,10,9,45.37,45.5,50,0.002600000000000051,0.42938319577839956
1884,11,13,49.09,45.82,50,-0.06540000000000007,-0.6684600997101586
1885,12,8,46.52,45.93,50,-0.011800000000000067,0.19689873320435047
1886,13,10,48.39,46.86,50,-0.030600000000000023,-0.1066226484895438
1887,14,14,47.38,47.6,50,0.004399999999999977,0.4584437536001543
1888,15,12,49.9,47.92,50,-0.03959999999999994,-0.251925437598322
1889,16,15,49.87,48.17,50,-0.03399999999999991,-0.16151481326396983
1890,1,2,35.28,31.86,50,-0.06840000000000003,-0.7168943627464178
1891,2,1,,31.93,50,,
1892,3,3,33.94,34.18,50,0.0048000000000000395,0.4649016553383233
1893,4,4,32.98,35.24,50,0.0452000000000001,1.11714973089329
1894,5,5,37.88,36.03,50,-0.037000000000000026,-0.2099490763002315
1895,6,8,42.75,40.8,50,-0.039000000000000055,-0.24223858499107187
1896,8,6,45.9,41.44,50,-0.08920000000000002,-1.0527052531311525
1897,11,7,47.87,44.53,50,-0.06679999999999993,-0.6910627557937443
1898,12,9,45.92,44.57,50,-0.027000000000000027,-0.048501532846032064
1899,14,10,48.96,46.94,50,-0.04040000000000006,-0.2648412410746599
1900,15,11,49.12,47.49,50,-0.03259999999999991,-0.1389121571803818
1901,16,13,57.71,51.77,50,-0.11879999999999996,-1.530589981755582
1902,17,12,55.34,55.6,50,0.00519999999999996,0.47135955707649
1903,1,1,77.87,76.82,100,-0.010500000000000113,0.21788691385339565
1904,2,2,77.1,77.5,100,0.0040000000000000565,0.4519858518619876
1905,3,3,74.4,80.63,100,0.0622999999999999,1.3932250301999678
1906,4,4,87.83,88.62,100,0.007900000000000063,0.5149503938091254
1907,5,5,139.18,126.57,100,-0.12610000000000013,-1.6484466884771503
1908,1,1,61.11,61.65,100,0.005399999999999992,0.4745885079455745
1909,2,2,58.92,61.86,100,0.029399999999999978,0.8620626122356531
1910,3,3,68.78,63.9,100,-0.048800000000000024,-0.4004571775761868
1911,4,4,69.0,68.66,100,-0.003400000000000034,0.33251466970587856
1912,5,5,66.72,69.69,100,0.02969999999999999,0.8669060385392792
1913,6,6,84.36,78.77,100,-0.05590000000000003,-0.5150849334286686
1914,7,7,99.69,86.28999999999999,100,-0.13400000000000006,-1.7759902478059668
1915,8,8,96.75999999999999,95.74000000000001,100,-0.010199999999999819,0.2227303401570264
1916,1,1,254.66,267.66,400,0.03250000000000007,0.9121113507064563
1917,2,2,286.67,298.31,400,0.029099999999999966,0.8572191859320268
1918,3,3,332.94,318.49,400,-0.03612499999999997,-0.19582241624798813
1919,4,4,351.94,334.62,400,-0.043299999999999984,-0.31166102867637646
1920,5,5,369.91,409.35,400,0.0986,1.9792796129387136
1921,6,6,532.23,486.49,400,-0.11435000000000002,-1.4587458249184642
1922,7,7,560.5,564.95,400,0.011125000000000114,0.5670172265731056
1923,1,1,263.06,241.66,400,-0.05350000000000001,-0.47633752299966037
1924,2,2,246.15,291.25,400,0.11274999999999999,2.2077278869264054
1925,3,3,302.06,312.57,400,0.02627499999999998,0.8116102549062156
1926,4,4,439.75,432.8,400,-0.01737499999999997,0.10689172772863584
1927,5,6,471.25,432.88,400,-0.09592500000000001,-1.1612787261041015
1928,6,5,482.73,469.35,400,-0.03344999999999999,-0.15263519837399006
1929,7,7,460.35,489.48,400,0.07282499999999999,1.5631485696855143
