divsRank,year,points,divsSpeed,isRelay,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,clipped_divsRank
14,2018,0,0.9082652134423252,False,Breaststroke,1.2119488691871265,-0.2047026131378742,1.5355225316358199,-1.2299538353046917,-1.5811287214756329,14
15,2018,5,0.9067827348567283,False,Breaststroke,1.2139302569841628,-0.2061850917234711,1.5498772466098891,-1.238861294736506,-1.5874425521035382,15
16,2018,4,0.9064539521392314,False,Breaststroke,1.214370565383504,-0.20651387444096803,1.5530671832707916,-1.2408367827782483,-1.5888428275691178,16
1,2017,20,1.4480162177816391,False,Breaststroke,0.7101528758483582,0.4021440566229517,-2.0998781053733673,2.4162789971579115,0.7176541788305818,1
2,2017,18,1.3440860215053763,False,Breaststroke,0.765064783711524,0.29821386034668884,-1.7020535163468613,1.7918153347040204,0.27501867448763967,2
3,2017,16,1.2165450121654502,False,Breaststroke,0.8452731884554741,0.17067285100676277,-1.12096142001601,1.0254863113875639,-0.2681745553559944,3
4,2017,12,1.175088131609871,False,Breaststroke,0.8750942620141221,0.1292159704511835,-0.9049143585596683,0.7763930122963613,-0.4447381325518459,4
5,2017,14,1.1684973124561813,False,Breaststroke,0.880030163844519,0.12262515129749385,-0.8691548449393081,0.7367921338726928,-0.47280822829545266,5
6,2017,11,1.1415525114155252,False,Breaststroke,0.9008020840474394,0.09568035025683774,-0.7186668917869594,0.5748945358231978,-0.5875653058857607,6
7,2017,10,1.0539629005059021,False,Breaststroke,0.9756632618084595,0.008090739347214715,-0.17631426854483145,0.04861313560201021,-0.9606067605283127,7
8,2017,9,1.0330578512396695,False,Breaststroke,0.9954068691300473,-0.012814309919017886,-0.03327621406339081,-0.07699466748410987,-1.0496407213675296,8
9,2017,0,0.9547450830628222,False,Breaststroke,1.0770549119078632,-0.09112707809586518,0.5582457404067326,-0.5475362404320087,-1.3831723885868263,9
10,2017,8,0.9458948164964056,False,Breaststroke,1.0871323781449236,-0.09997734466228181,0.6312547473816346,-0.6007129885935053,-1.420865401258352,10
11,2017,7,0.9342301943198804,False,Breaststroke,1.1007061081785152,-0.111641966838807,0.7295934098376253,-0.6707997674747019,-1.4705446677763478,11
12,2017,6,0.9134088417975885,False,Breaststroke,1.1257969424830327,-0.1324633193610989,0.9113709374077877,-0.7959046794172534,-1.5592221667614221,12
13,2017,5,0.9094216078574028,False,Breaststroke,1.1307328443134297,-0.13645055330128464,0.9471304510281479,-0.819861939179665,-1.5762036732848588,13
14,2017,3,0.8874689385871494,False,Breaststroke,1.158702954685679,-0.15840322257153805,1.149767694876856,-0.9517643577674418,-1.6696994154489841,14
15,2017,4,0.8764241893076249,False,Breaststroke,1.1733049976006031,-0.16944797185106253,1.2555562560037532,-1.0181266358453491,-1.7167386623940055,15
16,2017,2,0.7162297665090961,False,Breaststroke,1.4357304449167068,-0.32964239464959133,3.1567703968195664,-1.980653404288526,-2.3990017742606407,16
1,2016,20,1.1646866992778941,False,Breaststroke,0.8829094399122506,0.11881453811920673,-0.8482951286607648,0.7138960983915039,-0.4890375124348132,1
2,2016,14,1.1465260261407935,False,Breaststroke,0.8968944950983753,0.10065386498210604,-0.7469765067364108,0.6047778549343612,-0.5663832598813023,2
3,2016,18,1.128413450688332,False,Breaststroke,0.911290875437033,0.08254128952964468,-0.6426779253436935,0.4959486059887421,-0.6435241607705748,3
4,2016,16,1.0895619960775769,False,Breaststroke,0.9437855624871461,0.04368983491888945,-0.4072611273429901,0.26250998557660604,-0.8089913091282681,4
5,2016,12,1.0557432432432432,False,Breaststroke,0.9740179611983273,0.009871082084555782,-0.1882341064182843,0.059310309147492184,-0.9530243356539142,5
6,2016,10,1.044932079414838,False,Breaststroke,0.9840954274353877,-0.000940081743849408,-0.11522509944338237,-0.005648472819292858,-0.9990687493582812,6
6,2016,11,1.044932079414838,False,Breaststroke,0.9840954274353877,-0.000940081743849408,-0.11522509944338237,-0.005648472819292858,-0.9990687493582812,6
8,2016,9,1.0197838058331634,False,Breaststroke,1.0083636114348393,-0.026088355325524004,0.060592509190055203,-0.15675165156688947,-1.1061744718432989,8
9,2016,7,0.9850275807722617,False,Breaststroke,1.0439432371289503,-0.060844580386425706,0.3183590032034827,-0.3655841215538578,-1.254200163702814,9
10,2016,8,0.9665571235260004,False,Breaststroke,1.0638925070268046,-0.07931503763268699,0.462887037419105,-0.4765637000830736,-1.3328652721272354,10
11,2016,6,0.94948727687049,False,Breaststroke,1.0830191266195928,-0.09638488428819747,0.6014551526980008,-0.57912772230133,-1.4055652231918352,11
12,2016,5,0.9398496240601504,False,Breaststroke,1.0941249057379858,-0.10602253709853704,0.6819140583438107,-0.637035473725237,-1.4466116896205834,12
13,2016,2,0.9317927692881104,False,Breaststroke,1.1035853842462466,-0.11407939187057703,0.7504531261161679,-0.6854450141578696,-1.4809255859011226,13
14,2016,3,0.9257544899092761,False,Breaststroke,1.1107835744155754,-0.1201176712494113,0.8026024168125256,-0.721725962245407,-1.5066424317647567,14
15,2016,4,0.9203018590097553,False,Breaststroke,1.1173647768561046,-0.12557030214893217,0.8502817683063386,-0.7544880466397547,-1.5298650187960539,15
16,2016,1,0.8958967926894821,False,Breaststroke,1.1478028381435526,-0.14997536846920534,1.0707987689652276,-0.9011256711495493,-1.6338054444494625,16
1,2018,20,1.2973533990659056,False,Breaststroke,0.7926235689312401,0.2514812379072182,-1.502396231966518,1.5110227872998554,0.0759858751289432,1
2,2018,18,1.2626262626262625,False,Breaststroke,0.8144238020154932,0.21675410146757512,-1.3444583801432606,1.3023650960357003,-0.07191592918871442,2
3,2018,16,1.2162490878131842,False,Breaststroke,0.8454788510317406,0.17037692665449677,-1.1194714402818284,1.0237082525418546,-0.269434888056266,3
4,2018,12,1.1786892975011787,False,Breaststroke,0.8724206485226572,0.13281713634249126,-0.9242840951040291,0.7980305856115547,-0.4294008779556504,4
5,2018,14,1.1619800139437602,False,Breaststroke,0.884966065674916,0.11610785278507274,-0.8333953313189479,0.6976330035699503,-0.5005652018927198,5
6,2018,11,1.1491611123879568,False,Breaststroke,0.8948378693357099,0.1032889512292694,-0.7618763040782276,0.6206107472769433,-0.5551605087291746,6
7,2018,10,1.112099644128114,False,Breaststroke,0.924658942894358,0.06622748296942649,-0.545829242621885,0.3979272439768923,-0.7130041603593433,7
8,2018,9,1.1035091591260207,False,Breaststroke,0.9318571330636869,0.05763699796733324,-0.49367995192552644,0.3463113910403422,-0.7495907713510566,8
9,2018,8,1.0256410256410255,False,Breaststroke,1.002605059299376,-0.02023113551766187,0.01887307663296701,-0.12155859830552036,-1.0812287531148461,9
10,2018,0,1.0054293183189222,False,Breaststroke,1.0227599917734969,-0.04044284283976518,0.16489109058277085,-0.24300046247035734,-1.1673097919726017,10
11,2018,6,0.9803921568627451,False,Breaststroke,1.0488791389593473,-0.06548000429594236,0.3541185168238429,-0.39343602499747926,-1.2739422913379645,11
12,2018,3,0.9765625,False,Breaststroke,1.052992390484678,-0.06930966115868742,0.3839181115074766,-0.4164464842878141,-1.2902526819427858,12
13,2018,2,0.9551098376313276,False,Breaststroke,1.0766435867553301,-0.0907623235273598,0.5552657809383694,-0.5453446158425564,-1.3816189101159246,13
14,2018,4,0.9505703422053232,False,Breaststroke,1.0817851511619936,-0.0953018189533642,0.5925152742929112,-0.5726201338438905,-1.4009524812948995,14
15,2018,0,0.949667616334283,False,Breaststroke,1.0828134640433262,-0.09620454482440444,0.5999651729638191,-0.57804415423276,-1.4047971629709464,15
16,2018,7,0.9489466691971912,False,Breaststroke,1.0836361143483924,-0.09692549196149625,0.6059250919005456,-0.5823759587110975,-1.4078676546188498,16
1,2017,20,1.4492753623188406,False,Breaststroke,0.8097007627615881,0.254472118691925,-1.3786757516252892,1.5289934679653314,0.7230168366262364,1
2,2017,18,1.4200511218403862,False,Breaststroke,0.8263641697633484,0.2252478782134706,-1.2579530650492614,1.3533998782726986,0.5985516966890906,2
3,2017,16,1.2422360248447204,False,Breaststroke,0.9446508898885194,0.04743278121780481,-0.40099202231239167,0.28499944521330217,-0.15875732377354101,3
4,2017,12,1.1701380762930027,False,Breaststroke,1.002855466458048,-0.024665167333912885,0.02068722093908381,-0.14820043914312483,-0.46582026565860163,4
5,2017,14,1.1665888940737283,False,Breaststroke,1.0059065128104832,-0.028214349553187246,0.04279137481920272,-0.1695256690260063,-0.48093612339697783,5
6,2017,9,1.160092807424594,False,Breaststroke,1.0115392137688246,-0.034710436202321615,0.08359904352095823,-0.20855734803634193,-0.508602756321944,6
7,2017,0,1.1512779184895234,False,Breaststroke,1.019284177586544,-0.04352532513739216,0.13970958798587124,-0.26152153001369904,-0.5461450967513839,7
8,2017,10,1.1183180496533214,False,Breaststroke,1.0493252493643654,-0.07648519397359421,0.35735048772857,-0.4595606095584327,-0.6865201627871402,8
9,2017,0,1.088613106901807,False,Breaststroke,1.077958145902601,-0.10619013672510857,0.5647894702958266,-0.6380424945948653,-0.8130325988970855,9
10,2017,7,1.0729613733905579,False,Breaststroke,1.0936827694113045,-0.12184187023635773,0.6787108787548954,-0.7320857965646438,-0.8796928497656333,10
11,2017,8,1.0626992561105209,False,Breaststroke,1.1042440837081946,-0.13210398751639474,0.7552252575706863,-0.7937456372156607,-0.9233988911340268,11
12,2017,3,1.0010010010010009,False,Breaststroke,1.172305886954821,-0.19380224262591472,1.2483179210502362,-1.1644590557710437,-1.186169859014122,12
13,2017,6,0.9869719699960522,False,Breaststroke,1.1889692939565812,-0.2078312736308634,1.3690406076262633,-1.2487523641252618,-1.2459190698961236,13
14,2017,11,0.9852216748768473,False,Breaststroke,1.1910815568159594,-0.20958156875006828,1.3843434833894224,-1.259268996823698,-1.253373522890505,14
15,2017,5,0.9600614439324117,False,Breaststroke,1.2222961079601016,-0.23474179969450393,1.6104859807783172,-1.4104440212793814,-1.3605301714151723,15
16,2017,0,0.9410878976096367,False,Breaststroke,1.2469391746528458,-0.25371534601727885,1.7890195313485,-1.5244464060623752,-1.4413379207186707,16
1,2016,18,1.5337423312883436,False,Breaststroke,0.7651085468413847,0.338939087661428,-1.701736462180855,2.0365125017874783,1.0827590554396425,1
2,2016,16,1.5183723048891589,False,Breaststroke,0.7728535106591042,0.3235690612622433,-1.6456259177159411,1.9441618345017664,1.0172985864833137,2
3,2016,20,1.503307276007216,False,Breaststroke,0.7805984744768237,0.30850403238030033,-1.5895153732510274,1.853643742093041,0.9531370925573871,3
4,2016,0,1.4367816091954024,False,Breaststroke,0.8167416389595149,0.24197836556848684,-1.3276661657480948,1.453924863144089,0.6698063269469401,4
5,2016,14,1.4232849416453173,False,Breaststroke,0.8244866027772345,0.22848169801840168,-1.2715556212831802,1.3728302558862973,0.6123244356196029,5
6,2016,12,1.3455328310010766,False,Breaststroke,0.8721298650498728,0.15072958737416098,-0.926390756847497,0.9056573887499724,0.2811805915604715,6
7,2016,11,1.2690355329949239,False,Breaststroke,0.92470174066106,0.0742322893680083,-0.5455191822977763,0.4460240522192762,-0.04461904412788405,7
8,2016,9,1.1924636298592892,False,Breaststroke,0.9840797965969098,-0.0023396137676263695,-0.11533834140010149,-0.014057548570156947,-0.3707364207644723,8
9,2016,8,1.1825922421948911,False,Breaststroke,0.9922941521611578,-0.01221100143202447,-0.05582715787670777,-0.07336969379142119,-0.41277835673639063,9
10,2016,5,1.173984503404555,False,Breaststroke,0.999569724232349,-0.02081874022236052,-0.003117252470272231,-0.1250892159615852,-0.4494384510807223,10
10,2016,6,1.173984503404555,False,Breaststroke,0.999569724232349,-0.02081874022236052,-0.003117252470272231,-0.1250892159615852,-0.4494384510807223,10
12,2016,7,1.166316771635176,False,Breaststroke,1.0061412086837471,-0.02848647199173948,0.04449169434844066,-0.17116071428429205,-0.4820950844799669,12
13,2016,10,1.1619800139437602,False,Breaststroke,1.009896342655975,-0.03282322968315543,0.07169680681627981,-0.197218084405657,-0.5005652018927198,13
14,2016,4,1.1233430689732644,False,Breaststroke,1.0446313318990808,-0.07146017465365118,0.32334409714377266,-0.4293678255470175,-0.665118760300575,14
15,2016,0,1.1168192986374803,False,Breaststroke,1.0507334246039508,-0.07798394498943528,0.36755240490400887,-0.46856584174303084,-0.692903297194179,15
16,2016,3,1.1135857461024499,False,Breaststroke,1.0537844709563857,-0.08121749752446572,0.3896565587841262,-0.487994613467802,-0.7066748978304177,16
1,2018,18,1.5119443604475356,False,Breaststroke,0.7761392528848035,0.31714111682061996,-1.6218214443065835,1.905539587340832,0.9899221691209982,1
2,2018,20,1.445086705202312,False,Breaststroke,0.8120477214942304,0.2502834615753964,-1.3616725563328906,1.503825958834509,0.7051774749996507,2
3,2018,16,1.4253135689851768,False,Breaststroke,0.8233131234109133,0.23051032535826121,-1.2800572189293795,1.3850192452637002,0.6209642969676537,3
4,2018,14,1.3280212483399736,False,Breaststroke,0.88362996283982,0.133218004713058,-0.8430750999147457,0.8004391996603594,0.20659930045584973,4
5,2018,12,1.2664640324214793,False,Breaststroke,0.9265793076471738,0.07166078879456372,-0.5319166260638584,0.4305732138332215,-0.055570985854417394,5
6,2018,11,1.223091976516634,False,Breaststroke,0.9594367299041658,0.028288732889718338,-0.2938718919702827,0.16997260064376515,-0.24029123586530132,6
7,2018,10,1.2039489525644111,False,Breaststroke,0.9746919616663408,0.009145708937495556,-0.18335112256969374,0.05495191102751875,-0.32182078517181434,7
8,2018,0,1.1494252873563218,False,Breaststroke,1.0209270486993938,-0.04537795627059382,0.1516118246905513,-0.27265304774450355,-0.5540353956768892,8
9,2018,7,1.0785159620362381,False,Breaststroke,1.088050068452963,-0.11628728159067747,0.63790321005314,-0.6987110999568735,-0.8560360278342789,9
10,2018,6,1.0611205432937183,False,Breaststroke,1.1058869548210444,-0.1336827003331973,0.7671274942753663,-0.8032313191720661,-0.9301225803881158,10
11,2018,0,1.0606703436571914,False,Breaststroke,1.1063563465675728,-0.13413289996972422,0.7705281333338454,-0.8059363396948188,-0.932039966771563,11
12,2018,4,1.0552975939214857,False,Breaststroke,1.1119890475259144,-0.1395056497054299,0.8113358020356025,-0.8382184588249376,-0.9549223423869322,12
13,2018,5,1.0438413361169103,False,Breaststroke,1.124193232935654,-0.15096190751000527,0.8997524175560717,-0.9070532822254882,-1.0037141914635144,13
14,2018,9,1.036699149906697,False,Breaststroke,1.1319381967533737,-0.1581040937202185,0.9558629620209863,-0.9499670447175934,-1.0341325425158445,14
15,2018,8,1.0256410256410255,False,Breaststroke,1.1441423821631136,-0.16916221798589004,1.044279577541457,-1.0164096862811276,-1.0812287531148461,15
16,2018,0,1.0237510237510237,False,Breaststroke,1.1462546450224917,-0.17105221987589192,1.0595824533046163,-1.0277657458726837,-1.0892782129423473,16
1,2017,20,1.589825119236884,False,Breaststroke,0.7548528396987789,0.3759696206886465,-1.7760367849696785,2.259010131016704,1.3216139216671026,1
2,2017,18,1.4649868151186638,False,Breaststroke,0.819177342413969,0.2511313165704263,-1.310020034636183,1.5089202880515813,0.7899314301051524,2
3,2017,16,1.4048890137679122,False,Breaststroke,0.854219795385677,0.1910335152196747,-1.0561452378127114,1.1478231817095608,0.5339767454812429,3
4,2017,14,1.3743815283122593,False,Breaststroke,0.8731811226785876,0.16052602976402186,-0.9187746285726136,0.9645192259539523,0.4040463047169157,4
5,2017,12,1.337255950788981,False,Breaststroke,0.8974228195973718,0.12340045224074347,-0.7431489129618568,0.7414505227132053,0.24592961370867833,5
6,2017,9,1.277139208173691,False,Breaststroke,0.9396657766043622,0.06328370962545349,-0.43710806199657665,0.38023960795121714,-0.01010574117740941,6
7,2017,11,1.2645422357106728,False,Breaststroke,0.9490264318502295,0.050686737162435325,-0.3692921916122243,0.30455081064367495,-0.0637558588442775,7
8,2017,10,1.2478163214374844,False,Breaststroke,0.9617473223125619,0.033960822889246955,-0.2771321626283613,0.20405330309388367,-0.134991012487497,8
9,2017,8,1.2266928361138372,False,Breaststroke,0.9783084815937115,0.012837337565599682,-0.15715023810220038,0.07713302889433887,-0.2249552857662615,9
10,2017,3,1.1938872970391594,False,Breaststroke,1.0051903633254329,-0.019968201509078076,0.03760303069388817,-0.11997876164719762,-0.3646730661018557,10
11,2017,7,1.19019281123542,False,Breaststroke,1.0083105817407219,-0.0236626873128174,0.060208320822004814,-0.14217704682847837,-0.38040776733035214,11
12,2017,5,1.1560693641618498,False,Breaststroke,1.0380726650865562,-0.05778613438638769,0.2758280112748168,-0.34720747589137474,-0.5257384772347191,12
13,2017,2,1.1531365313653137,False,Breaststroke,1.0407128498994929,-0.0607189671829238,0.2949555644601454,-0.3648293757348192,-0.5382293217684629,13
14,2017,0,1.1322463768115942,False,Breaststroke,1.0599141939935794,-0.08160912173664325,0.43406504217163655,-0.49034768407292173,-0.627199846485922,14
15,2017,6,1.1228385358185493,False,Breaststroke,1.0687948156370946,-0.09101696272968818,0.49840317561320163,-0.5468746132310693,-0.6672675514642271,15
16,2017,4,1.1210762331838564,False,Breaststroke,1.0704749332453272,-0.09277926536438108,0.5105752549129574,-0.5574633929798074,-0.6747731440971773,16
1,2016,20,1.4392630972941853,False,Breaststroke,0.83381836728571,0.22540759874594785,-1.2039490578811711,1.35435955767535,0.6803749083167479,1
2,2016,16,1.3144058885383807,False,Breaststroke,0.9130239116738171,0.10055038999014321,-0.6301224623212704,0.6041561263629868,0.14861190248568787,2
3,2016,18,1.3113034356150013,False,Breaststroke,0.915184062884402,0.0974479370667638,-0.6144726460787266,0.5855150654919532,0.13539865105691207,3
4,2016,11,1.3051422605063951,False,Breaststroke,0.9195043653055714,0.09128676195815766,-0.5831730135936415,0.54849569950218,0.10915839606601556,4
5,2016,9,1.2619888944977284,False,Breaststroke,0.9509465662596381,0.048133395949490954,-0.3553812438410754,0.28920908261411027,-0.07463046041384445,5
6,2016,12,1.2591286829513977,False,Breaststroke,0.9531067174702229,0.045273184403160194,-0.3397314275985324,0.27202352690836634,-0.08681201328008085,6
7,2016,10,1.2581781580271765,False,Breaststroke,0.9538267678737512,0.044322659478938986,-0.33451482218435113,0.2663123063324417,-0.09086026965116292,7
8,2016,8,1.2416190712689346,False,Breaststroke,0.9665476583360836,0.02776357272069707,-0.2423547932004881,0.16681718042642812,-0.16138491004739197,8
9,2016,14,1.240694789081886,False,Breaststroke,0.9672677087396117,0.02683929053364853,-0.23713818778630846,0.16126363910402952,-0.16532139940927024,9
10,2016,7,1.1418131993605847,False,Breaststroke,1.0510335723500646,-0.07204229918765281,0.369726908730073,-0.4328655156460591,-0.5864550439583145,10
11,2016,6,1.1261261261261262,False,Breaststroke,1.0656745972218056,-0.08772937242211132,0.475797885485085,-0.5271211560292739,-0.6532658056193613,11
12,2016,5,1.0764262648008611,False,Breaststroke,1.1148780414629025,-0.13742923374737637,0.8322659221207813,-0.8257423319590061,-0.864935983986064,12
13,2016,3,1.0741138560687433,False,Breaststroke,1.1172782094746632,-0.13974164247949417,0.8496546068347167,-0.8396364193146215,-0.8747844615417805,13
14,2016,0,1.072731173567904,False,Breaststroke,1.1187183102817198,-0.14112432498033356,0.8600878176630793,-0.8479442548563723,-0.8806732637189489,14
15,2016,4,1.0423181154888472,False,Breaststroke,1.1513605952416668,-0.17153738305939026,1.0965739297726131,-1.0306808445572837,-1.0102015411952139,15
16,2016,2,1.0313531353135315,False,Breaststroke,1.1636014521016471,-0.18250236323470603,1.1852562218136897,-1.0965638306801135,-1.056901053982719,16
1,2018,20,1.505570611261668,False,Breaststroke,0.7970957967057695,0.29171511271343054,-1.4699959340043978,1.7527676671941794,0.9627765676834471,1
2,2018,18,1.4120304998587971,False,Breaststroke,0.8498994929645074,0.19817500131055965,-1.0874448702977983,1.1907327375408923,0.5643921147469212,2
3,2018,16,1.326963906581741,False,Breaststroke,0.9043833068314782,0.11310840803350342,-0.6927217272914414,0.679610866385544,0.2020961144792341,3
4,2018,14,1.271617497456765,False,Breaststroke,0.9437460622243558,0.0577619989085274,-0.4075472979828839,0.34706245808673547,-0.03362253702301322,4
5,2018,10,1.2236906510034264,False,Breaststroke,0.9807086496054723,0.009835152455188956,-0.13976155338826418,0.05909442628814129,-0.23774149966838065,5
6,2018,11,1.188212927756654,False,Breaststroke,1.0099906993489545,-0.025642570791583497,0.07238040012176054,-0.15407315914886477,-0.38884003007557366,6
7,2018,12,1.146788990825688,False,Breaststroke,1.046473253127719,-0.0670665077225494,0.3366884077735939,-0.4029685167637914,-0.5652633013890341,7
8,2018,6,1.1394712853236098,False,Breaststroke,1.0531937235606492,-0.07438421322462774,0.3853767249726152,-0.4469368853641931,-0.5964291836984986,8
9,2018,0,1.1195700850873265,False,Breaststroke,1.0719150340523835,-0.09428541346091102,0.5210084657413183,-0.5665130704581117,-0.6811877824430009,9
10,2018,8,1.098901098901099,False,Breaststroke,1.0920764453511747,-0.1149543996471385,0.6670734173383855,-0.690702490621926,-0.7692163578964627,10
11,2018,4,1.0912265386294195,False,Breaststroke,1.0997569829888092,-0.12262895991881795,0.7227172084229814,-0.7368150179401358,-0.8019020736766513,11
12,2018,9,1.088613106901807,False,Breaststroke,1.1023971678017461,-0.12524239164643047,0.7418447616083115,-0.7525177992940748,-0.8130325988970855,12
13,2018,7,1.0670081092616304,False,Breaststroke,1.1247187303111217,-0.14684738928660712,0.9035595294479193,-0.8823312359764202,-0.9050476182988321,13
14,2018,3,1.050420168067227,False,Breaststroke,1.142479973598152,-0.16343533048101055,1.0322357963310496,-0.9819997335061683,-0.9756951488498044,14
15,2018,5,1.0434056761268782,False,Breaststroke,1.1501605112357864,-0.1704498224213593,1.0878795874156453,-1.0241462461104547,-1.0055696539404382,15
16,2018,2,1.0379904504878554,False,Breaststroke,1.1561609312651886,-0.17586504806038206,1.131351299200487,-1.0566835813288884,-1.028632933119553,16
1,2017,18,1.5664160401002505,False,Breaststroke,0.7816265521217007,0.3228329516592223,-1.582067178816048,1.9397389264813865,1.2219153747471623,1
2,2017,20,1.504664459825459,False,Breaststroke,0.8137045841793268,0.2610813713844309,-1.349668953791629,1.5687051041434699,0.9589172966308719,2
3,2017,16,1.3915947676036737,False,Breaststroke,0.8798196120843579,0.14801167916264557,-0.8706802457260309,0.8893268613692206,0.4773569606005815,3
4,2017,14,1.380452788514633,False,Breaststroke,0.8869208558223056,0.13686970007360477,-0.8192333104152817,0.8223803788432735,0.42990361489202067,4
5,2017,11,1.3245033112582782,False,Breaststroke,0.9243860383018233,0.08092022281725009,-0.5478063758447755,0.4862084410263555,0.19161651479590766,5
6,2017,12,1.26806999746386,False,Breaststroke,0.965524277887176,0.024486909022831904,-0.24976895749284775,0.1471293756621652,-0.048731230211103024,6
7,2017,9,1.2565971349585323,False,Breaststroke,0.97433961494118,0.013014046517504152,-0.18590379641743526,0.07819478306442944,-0.09759379819667736,7
8,2017,6,1.2171372930866602,False,Breaststroke,1.0059279060513615,-0.026445795354367974,0.042946364102794614,-0.15889932680966692,-0.26565204915793417,8
9,2017,10,1.2147716229348884,False,Breaststroke,1.0078868698411403,-0.028811465506139777,0.05713862211955365,-0.17311343493283876,-0.27572736545922466,9
10,2017,8,1.2074378169524271,False,Breaststroke,1.0140086316841987,-0.03614527148860103,0.10148942842192404,-0.21717854312680826,-0.3069618192186605,10
11,2017,7,1.1904761904761905,False,Breaststroke,1.0284559896338166,-0.053106897964837696,0.20615733129551714,-0.3190923253578226,-0.3792008638734849,11
12,2017,2,1.1845534233593935,False,Breaststroke,1.0335982695819859,-0.05902966508163465,0.24341200858950962,-0.35467921904351496,-0.4044257465714884,12
13,2017,5,1.1742602160638798,False,Breaststroke,1.0426584771097123,-0.0693228723771484,0.30905120191701696,-0.416525863776752,-0.44826419935806106,13
14,2017,3,1.1693171188026192,False,Breaststroke,1.0470661456367143,-0.07426596963840892,0.3409837824547232,-0.44622641982523076,-0.4693166983203284,14
15,2017,1,1.1592858798979828,False,Breaststroke,1.056126353164441,-0.08429720854304534,0.40662297578223217,-0.5064990298055692,-0.5120394358001613,15
16,2017,4,1.1238480557428636,False,Breaststroke,1.0894287375906786,-0.11973503269816455,0.6478913620671246,-0.7194268819042859,-0.6629680372051053,16
1,2016,20,1.524390243902439,False,Breaststroke,0.8031751538092663,0.2808071554614109,-1.4259523406317058,1.687227302800175,1.0429288033566435,1
2,2016,18,1.4762326542663124,False,Breaststroke,0.8293762944975563,0.2326495658252843,-1.2361308896575616,1.397872852634515,0.8378271126038871,2
3,2016,16,1.4658457930225741,False,Breaststroke,0.8352531858668926,0.22226270458154596,-1.1935541156072853,1.335463488984091,0.793589790536861,3
4,2016,0,1.4240956992309883,False,Breaststroke,0.8597402332391263,0.18051261078996017,-1.0161508903978045,1.0846084207651765,0.6157774272013704,4
5,2016,14,1.2876641771825907,False,Breaststroke,0.9508320494638357,0.04408108874156258,-0.3562108926185365,0.26486083069967403,0.034719777606992346,5
6,2016,12,1.2623074981065388,False,Breaststroke,0.969931946414178,0.01872440966551059,-0.21783637695514152,0.11250544938768998,-0.07327353745859125,6
7,2016,11,1.2540757461750691,False,Breaststroke,0.9762985787309587,0.010492657734040955,-0.17171153840067704,0.06304504092398089,-0.10833231535338719,7
8,2016,10,1.1839924224484963,False,Breaststroke,1.0340880105294303,-0.05959066599253182,0.24696007309369777,-0.3580499880405021,-0.40681503216921544,8
9,2016,9,1.1294330246216397,False,Breaststroke,1.0840415871687874,-0.11415006381938841,0.6088626525210404,-0.6858696459354351,-0.639181826796867,9
10,2016,8,1.1238480557428636,False,Breaststroke,1.0894287375906786,-0.11973503269816455,0.6478913620671246,-0.7194268819042859,-0.6629680372051053,10
11,2016,6,1.1210762331838564,False,Breaststroke,1.0921223128016244,-0.12250685525717175,0.6674057168401683,-0.7360813531637161,-0.6747731440971773,11
12,2016,0,1.1135857461024499,False,Breaststroke,1.0994684270132944,-0.1299973423385783,0.7206266844030115,-0.7810878783509202,-0.7066748978304177,12
13,2016,5,1.0993843447669307,False,Breaststroke,1.1136709144891899,-0.14419874367409746,0.8235205550245097,-0.8664168723074277,-0.7671582286404044,13
14,2016,7,1.0813148788927336,False,Breaststroke,1.1322810704920878,-0.16226820954829457,0.9583470061837174,-0.9749870977344327,-0.8441155271638516,14
15,2016,4,1.031140441328109,False,Breaststroke,1.1873769270796135,-0.21244264711291927,1.3575042629050478,-1.276459760788815,-1.0578069111145383,15
16,2016,3,1.0117361392148927,False,Breaststroke,1.210149881135791,-0.23184694922613547,1.5224892623498651,-1.393050337917825,-1.140449236059978,16
1,2018,18,1.569365976145637,False,Breaststroke,0.7801573292793667,0.32578288770460895,-1.5927113723286173,1.9574635910438416,1.2344790614908903,1
2,2018,20,1.5659254619480112,False,Breaststroke,0.781871422595423,0.322342373506983,-1.580293146563954,1.9367912920051376,1.219826017509167,2
3,2018,16,1.462843768285547,False,Breaststroke,0.8369672791829489,0.2192606798445189,-1.181135889842622,1.317425849979947,0.7808042596600426,3
4,2018,14,1.4188422247446084,False,Breaststroke,0.8629235493975167,0.17525913630358025,-0.993088471120572,1.0530429659126472,0.5934030411985735,4
5,2018,12,1.3877324451845683,False,Breaststroke,0.8822683168215814,0.14414935674354012,-0.852939923205082,0.8661201313732414,0.4609074483974928,5
6,2018,9,1.2254901960784315,False,Breaststroke,0.9990715327871361,-0.018092892362596702,-0.0067265389558596195,-0.1087109832747584,-0.23007729262940455,6
7,2018,0,1.2147716229348884,False,Breaststroke,1.0078868698411403,-0.028811465506139777,0.05713862211955365,-0.17311343493283876,-0.27572736545922466,7
8,2018,11,1.2065637065637067,False,Breaststroke,1.0147432431053658,-0.037019381877321456,0.10681152517820869,-0.22243062764398167,-0.31068462843701505,8
9,2018,0,1.1523392486748099,False,Breaststroke,1.0624929854812215,-0.0912438397662183,0.4527478143366958,-0.5482378018926368,-0.541624924186811,9
