qualified,points,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank
TRUE,9,0.490567473,-0.58525498,7
TRUE,11,0.498519335,-0.591063292,8
FALSE,10,0.499049459,-0.591449912,9
FALSE,0,0.514423057,-0.602629336,10
FALSE,0,1.183439653,-1.03496921,11
FALSE,0,1.289994594,-1.095289592,12
FALSE,0,1.626093264,-1.272774708,13
TRUE,20,-1.636092373,2.171136422,1
TRUE,16,-1.542399428,1.986262456,2
TRUE,18,-1.446601023,1.805821884,3
TRUE,14,-1.19605135,1.370867571,4
TRUE,12,-1.108674784,1.230550285,5
TRUE,9,-0.871810597,0.876160673,6
TRUE,10,-0.816015922,0.797770372,7
TRUE,11,-0.623366383,0.540566925,8
TRUE,6,-0.588626303,0.496283168,9
TRUE,8,-0.571782627,0.475031757,10
TRUE,7,-0.504407925,0.39142625,11
TRUE,4,-0.464404196,0.342819873,12
TRUE,5,-0.328602062,0.183298886,13
TRUE,2,-0.210696334,0.051298918,14
TRUE,1,-0.11279247,-0.054011112,15
TRUE,3,-0.07384147,-0.09487434,16
FALSE,0,0.017746015,-0.188732406,17
FALSE,0,0.136704473,-0.306179431,18
FALSE,0,0.165128176,-0.333526764,19
FALSE,0,0.218817392,-0.384456076,20
FALSE,0,0.307246688,-0.466327514,21
FALSE,0,0.461997957,-0.603871531,22
FALSE,0,0.519898091,-0.653550502,23
FALSE,0,0.692545765,-0.796271871,24
FALSE,0,1.702113565,-1.49604955,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.618195968,2.135154153,1
TRUE,18,-1.60977413,2.118332516,2
TRUE,0,-1.342380781,1.618702758,3
TRUE,16,-1.297113403,1.540240905,4
TRUE,14,-1.179207675,1.343388595,5
TRUE,12,-1.006560001,1.073304144,6
TRUE,10,-0.833912327,0.822715226,7
TRUE,11,-0.751799409,0.709772885,8
TRUE,7,-0.52230433,0.413418309,9
TRUE,9,-0.490722439,0.374712391,10
TRUE,8,-0.29912563,0.1497502,11
TRUE,6,-0.212801793,0.053605557,12
TRUE,5,-0.165428956,0.002137096,13
TRUE,2,-0.151743469,-0.012565473,14
TRUE,4,-0.086474227,-0.081684463,15
TRUE,3,-0.034890471,-0.135167348,16
FALSE,0,0.023009664,-0.194033927,17
FALSE,0,0.030378772,-0.201439456,18
FALSE,0,0.056697015,-0.22773075,19
FALSE,0,0.071435231,-0.24234762,20
FALSE,0,0.078804339,-0.249627691,21
FALSE,0,0.18828823,-0.355611795,22
FALSE,0,0.311457607,-0.470165238,23
FALSE,0,0.469367065,-0.610246799,24
FALSE,0,0.48726347,-0.625665513,24
FALSE,0,0.533583577,-0.665156149,24
FALSE,0,0.615696495,-0.733719827,24
FALSE,0,0.665174792,-0.774168514,24
FALSE,0,0.682018468,-0.78779331,24
FALSE,0,0.757815008,-0.848213974,24
FALSE,0,0.778869602,-0.864743363,24
FALSE,0,0.891511682,-0.951359182,24
FALSE,0,0.902038979,-0.959301186,24
FALSE,0,2.24426937,-1.797670246,24
FALSE,0,2.839061661,-2.084085944,24
FALSE,0,2.839061661,-2.084085944,24
FALSE,0,2.91801639,-2.119104659,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.551873995,2.004570314,1
TRUE,18,-1.229738701,1.426458435,2
TRUE,14,-1.029720055,1.108354448,3
TRUE,16,-0.903392489,0.921354978,4
TRUE,11,-0.646526437,0.570433297,5
TRUE,0,-0.617050005,0.532469566,6
TRUE,10,-0.501249736,0.387561269,7
TRUE,9,-0.498091547,0.383701057,8
TRUE,6,-0.258069171,0.103636644,9
TRUE,12,-0.234909117,0.077934211,10
TRUE,0,-0.197010847,0.036349445,11
TRUE,3,0.051433366,-0.22249202,12
TRUE,8,0.129335365,-0.299045223,13
TRUE,5,0.139862663,-0.309231358,14
TRUE,7,0.26303204,-0.425699582,15
TRUE,4,0.484105281,-0.622951136,16
FALSE,2,0.648331117,-0.760470465,17
FALSE,0,1.042052032,-1.062542095,18
FALSE,0,1.268388921,-1.220556096,19
FALSE,0,1.349449109,-1.274650241,20
FALSE,0,1.536834999,-1.395006953,21
FALSE,0,1.847390266,-1.581169198,22
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.312128512,1.8200946,1
TRUE,18,-1.288697425,1.771772331,2
TRUE,14,-1.090509481,1.386201148,3
TRUE,16,-1.029002878,1.274361658,4
TRUE,12,-1.010453267,1.24130869,5
TRUE,11,-0.872795631,1.005298901,6
TRUE,10,-0.793715713,0.876700666,7
TRUE,8,-0.765403149,0.831826269,8
TRUE,9,-0.730256519,0.776947566,9
TRUE,6,-0.586741111,0.561926102,10
TRUE,5,-0.522305622,0.469866801,11
TRUE,4,-0.503756012,0.443853741,12
TRUE,3,-0.477396039,0.40725468,13
TRUE,2,-0.4647042,0.389784561,14
TRUE,7,-0.436391637,0.351162727,15
TRUE,1,-0.104451238,-0.068341003,16
FALSE,0,0.078115981,-0.275702729,17
FALSE,0,0.082021163,-0.279975603,18
FALSE,0,0.216749913,-0.423474162,19
FALSE,0,0.373933454,-0.581799427,20
FALSE,0,0.395411951,-0.602717872,21
FALSE,0,0.425677105,-0.631912887,22
FALSE,0,0.472539279,-0.676481264,23
FALSE,0,0.486207413,-0.689337018,24
FALSE,0,0.724423464,-0.903539899,24
FALSE,0,0.749807141,-0.925318849,24
FALSE,0,1.257480692,-1.323807055,24
FALSE,0,1.339489497,-1.382192977,24
FALSE,0,1.411735348,-1.432391243,24
FALSE,0,1.509364877,-1.498457116,24
FALSE,0,4.0750689,-2.725270106,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.35410921,1.908224228,1
TRUE,18,-1.085628005,1.377196679,2
TRUE,14,-0.950899255,1.137236904,3
TRUE,14,-0.891345242,1.036180258,4
TRUE,16,-0.8171468,0.914297226,5
TRUE,9,-0.68437064,0.706644869,6
TRUE,10,-0.671678802,0.687462455,7
TRUE,11,-0.646295124,0.649432954,8
TRUE,0,-0.51449526,0.458887725,9
TRUE,7,-0.302639182,0.174999405,10
TRUE,8,-0.276279209,0.141457248,11
TRUE,5,-0.236251102,0.091232314,12
TRUE,6,-0.204033358,0.051416002,13
TRUE,4,-0.146431935,-0.018454053,14
TRUE,3,-0.139597868,-0.02663388,15
TRUE,2,-0.059541655,-0.120770319,16
FALSE,0,-0.029276501,-0.155569033,17
FALSE,0,-0.006821709,-0.181114972,18
FALSE,0,0.085926344,-0.284241919,19
FALSE,0,0.216749913,-0.423474162,20
FALSE,0,0.453989668,-0.658931153,21
FALSE,0,0.550642902,-0.749090317,22
FALSE,0,0.626793935,-0.817944251,23
FALSE,0,0.654130203,-0.842208859,24
FALSE,0,0.783977476,-0.95433493,24
FALSE,0,1.158874868,-1.251547038,24
FALSE,0,1.515222649,-1.502358129,24
FALSE,0,4.079950377,-2.726943607,24
FALSE,0,,,
TRUE,20,-1.32286776,1.842447976,1
TRUE,0,-1.203759735,1.601601197,2
TRUE,18,-1.114916863,1.431562688,3
TRUE,14,-0.920634101,1.085511747,4
TRUE,12,-0.806407552,0.897013349,5
TRUE,16,-0.782976465,0.859608454,6
TRUE,11,-0.686323231,0.709606022,7
TRUE,10,-0.529139689,0.479504942,8
TRUE,9,-0.317283611,0.193797022,9
TRUE,8,-0.305568068,0.178749551,10
TRUE,8,0.016609378,-0.207527903,11
TRUE,6,0.25873061,-0.466685697,12
TRUE,0,0.288019469,-0.496427158,13
TRUE,0,0.371980864,-0.57988946,14
TRUE,5,0.380767521,-0.588473403,15
TRUE,4,0.382720112,-0.590377141,16
FALSE,3,0.571145103,-0.767812999,17
FALSE,1,0.971426172,-1.107603897,18
FALSE,2,0.985094306,-1.118404375,19
FALSE,0,1.044648319,-1.164893787,20
FALSE,0,,,
TRUE,20,-1.968584161,2.820953086,1
TRUE,18,-1.676836358,2.195446618,2
TRUE,16,-1.250687882,1.427837884,3
TRUE,12,-1.092248064,1.178328619,4
TRUE,14,-1.066023542,1.13866161,5
TRUE,11,-0.955662014,0.976493655,6
TRUE,10,-0.557923436,0.449333406,7
TRUE,9,-0.453025349,0.323515848,8
TRUE,0,-0.019228054,-0.147811493,9
TRUE,8,0.034313678,-0.201077043,10
TRUE,7,0.106431112,-0.271280861,11
TRUE,6,0.239739097,-0.396594688,12
TRUE,5,0.265963618,-0.420591955,13
TRUE,3,0.414569241,-0.55271464,14
TRUE,4,0.492150117,-0.619187738,15
TRUE,2,1.886420517,-1.583321852,16
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.050725904,1.11572734,1
TRUE,14,-0.976423093,1.006426877,2
TRUE,18,-0.899934905,0.897415892,3
TRUE,16,-0.727290138,0.663587447,4
TRUE,12,-0.566664943,0.460048443,5
TRUE,10,-0.513123211,0.394981185,6
TRUE,11,-0.513123211,0.394981185,6
TRUE,9,-0.38418598,0.243625676,8
TRUE,7,-0.195150887,0.034444472,9
TRUE,8,-0.089160112,-0.076720434,10
TRUE,6,0.01245991,-0.179455731,11
TRUE,5,0.071465083,-0.237460183,12
TRUE,2,0.12172875,-0.285950564,13
TRUE,3,0.159972844,-0.322292098,14
TRUE,4,0.194938872,-0.355108893,15
TRUE,1,0.356656756,-0.501991391,16
FALSE,0,0.373047082,-0.51644451,17
FALSE,0,0.503077001,-0.628417451,18
FALSE,0,0.517281951,-0.640367898,19
FALSE,0,1.231900165,-1.178734365,20
FALSE,0,1.558613997,-1.389758913,21
FALSE,0,1.743278336,-1.500884668,22
FALSE,0,1.830693408,-1.551598478,23
FALSE,0,1.899532778,-1.590718929,24
FALSE,0,2.244822312,-1.776767207,24
FALSE,0,2.257934573,-1.783515795,24
FALSE,0,,,
TRUE,20,-1.530416112,1.914185169,1
TRUE,18,-1.414591142,1.705179035,2
TRUE,16,-1.249595193,1.426056856,3
TRUE,12,-1.106453013,1.200002325,4
TRUE,14,-1.03979902,1.099437087,5
TRUE,11,-0.987349977,1.022286209,6
TRUE,10,-0.828910159,0.799230842,7
TRUE,9,-0.790666065,0.747528794,8
TRUE,8,-0.414781255,0.278877498,9
TRUE,0,-0.307697792,0.157232836,10
TRUE,6,-0.168926365,0.006546058,11
TRUE,3,-0.147072597,-0.016502827,12
TRUE,2,-0.021413431,-0.145616209,13
TRUE,4,0.005903779,-0.172937275,14
TRUE,0,0.011367221,-0.178370353,15
TRUE,7,0.015737975,-0.182709391,16
FALSE,5,0.056167446,-0.222535359,17
FALSE,0,0.204773068,-0.36426908,18
FALSE,0,0.276890503,-0.430529095,19
FALSE,0,0.439701074,-0.574430892,20
FALSE,0,0.474667103,-0.604352707,21
FALSE,0,0.547877226,-0.665923982,22
FALSE,0,0.648404559,-0.74817092,23
FALSE,0,1.070182281,-1.066791046,24
FALSE,0,2.695009933,-1.996465035,24
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.682553988,1.864213293,1
TRUE,18,-1.575707911,1.698973861,2
TRUE,16,-0.817251257,0.693573372,3
TRUE,12,-0.444042428,0.285917813,4
TRUE,14,-0.424479062,0.26585006,5
TRUE,9,-0.388362078,0.229119946,6
TRUE,0,-0.338701226,0.179278882,7
TRUE,10,-0.146077314,-0.007082506,8
TRUE,0,0.037517353,-0.17503992,9
TRUE,7,0.138343932,-0.263537808,10
TRUE,8,0.206063276,-0.321561777,11
TRUE,3,0.642476827,-0.670415485,12
TRUE,6,0.749322903,-0.749738303,13
TRUE,11,0.762866772,-0.759634806,14
TRUE,5,0.963015055,-0.901895553,15
TRUE,0,1.121026858,-1.009175604,16
FALSE,2,1.13908535,-1.021166794,17
FALSE,4,1.142095099,-1.023160073,18
FALSE,0,1.516808803,-1.260152436,19
FALSE,0,1.706422966,-1.372189323,20
FALSE,0,1.980310091,-1.525549279,21
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.968480107,2.341805653,1
TRUE,16,-1.918819255,2.254900591,2
TRUE,20,-1.869158402,2.169720043,3
TRUE,0,-1.637407758,1.793571229,4
TRUE,14,-1.587746906,1.717258495,5
TRUE,12,-1.28225742,1.277633225,6
TRUE,11,-0.945165574,0.845102905,7
TRUE,9,-0.564432373,0.412150753,8
TRUE,8,-0.511761772,0.356336044,9
TRUE,5,-0.465110668,0.307666246,10
TRUE,6,-0.465110668,0.307666246,10
TRUE,7,-0.422974187,0.264311427,12
TRUE,10,-0.398896198,0.239790572,13
TRUE,4,-0.1761748,0.021329912,14
TRUE,0,-0.137048068,-0.01555673,15
TRUE,3,-0.117484702,-0.033839853,16
FALSE,1,0.017953987,-0.157568754,17
FALSE,2,0.18649991,-0.30491362,18
FALSE,0,0.216597396,-0.330488121,19
FALSE,0,0.421260303,-0.498798726,20
FALSE,0,0.494999144,-0.557149125,21
FALSE,0,0.499513767,-0.560683686,22
FALSE,0,0.603350095,-0.64080065,23
FALSE,0,0.619903712,-0.653367742,24
FALSE,0,0.756847274,-0.755240697,24
FALSE,0,0.794469132,-0.782590704,24
FALSE,0,0.798983755,-0.785854683,24
FALSE,0,0.824566619,-0.804278255,24
FALSE,0,0.863693351,-0.832219851,24
FALSE,0,0.886266465,-0.848211841,24
FALSE,0,1.012675908,-0.936075333,24
FALSE,0,1.977300343,-1.523915578,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.897751014,2.218555767,1
TRUE,20,-1.667505244,1.840529826,2
TRUE,16,-1.595271277,1.728728741,3
TRUE,14,-1.208518579,1.178619395,4
TRUE,12,-0.933126579,0.83056315,5
TRUE,11,-0.722444176,0.58532927,6
TRUE,10,-0.624627345,0.477090959,7
TRUE,0,-0.328167105,0.168803752,8
TRUE,7,0.102226948,-0.232131104,9
TRUE,6,0.216597396,-0.330488121,10
TRUE,0,0.219607145,-0.333033636,11
TRUE,4,0.255724128,-0.363412188,12
TRUE,5,0.333977592,-0.428188056,13
TRUE,9,0.383638445,-0.468571339,14
TRUE,8,0.461891909,-0.531096084,15
TRUE,0,0.475435778,-0.541782515,16
FALSE,0,0.806508127,-0.79128612,17
FALSE,2,1.325689765,-1.14198315,18
FALSE,3,1.601081764,-1.310565499,19
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-2.131696095,2.849161321,1
TRUE,18,-1.683055876,2.037531073,2
TRUE,16,-1.438647399,1.6468081,3
TRUE,14,-1.306398976,1.448465146,4
TRUE,12,-1.137321879,1.207094984,5
TRUE,9,-0.842692481,0.816248864,6
TRUE,11,-0.777405285,0.734350252,7
TRUE,10,-0.68868166,0.625607522,8
TRUE,8,-0.573173544,0.488274195,9
TRUE,3,-0.385682109,0.274990556,10
TRUE,7,-0.36391971,0.250971034,11
TRUE,5,-0.156339908,0.029119079,12
TRUE,2,-0.13792557,0.010051407,13
TRUE,0,-0.004003117,-0.125764931,14
TRUE,6,0.057936018,-0.186929558,15
TRUE,4,0.069654233,-0.198387084,16
FALSE,0,0.116527091,-0.243859779,17
FALSE,0,0.300670465,-0.417140896,18
FALSE,0,0.310714649,-0.426354453,19
FALSE,0,0.359261538,-0.470550228,20
FALSE,0,0.431244857,-0.535072852,21
FALSE,0,0.437940979,-0.541014679,22
FALSE,0,0.442963071,-0.545464388,23
FALSE,0,0.447985163,-0.549908399,24
FALSE,0,0.700763794,-0.766468749,24
FALSE,0,0.839708339,-0.879843741,24
FALSE,0,1.09081294,-1.075322046,24
FALSE,0,1.132663706,-1.106782735,24
FALSE,0,1.465795809,-1.346613736,24
TRUE,20,-1.580940005,1.870289555,1
TRUE,16,-1.028509885,1.0585364,2
TRUE,18,-1.013443609,1.038365951,3
TRUE,11,-0.983311057,0.998309366,4
TRUE,9,-0.76401304,0.717749826,5
TRUE,12,-0.748946764,0.699154298,6
TRUE,10,-0.743924672,0.692974506,7
TRUE,8,-0.655201046,0.585316398,8
TRUE,14,-0.650178954,0.579307221,9
TRUE,7,-0.065942251,-0.063566693,10
TRUE,6,0.036173619,-0.165555447,11
TRUE,5,0.379349906,-0.488676713,12
TRUE,3,0.396090213,-0.503710727,13
TRUE,0,0.406134397,-0.512700171,14
TRUE,4,0.633802567,-0.71042921,15
TRUE,2,0.719178131,-0.781717503,16
FALSE,0,0.848078493,-0.886551524,17
FALSE,0,1.169492381,-1.134213849,18
FALSE,0,1.206321056,-1.161410098,19
FALSE,0,1.211343148,-1.165100647,20
FALSE,0,1.752055053,-1.538746918,21
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.837066697,2.301384678,1
TRUE,18,-1.468779951,1.693238129,2
TRUE,16,-1.088774989,1.140181752,3
TRUE,14,-0.81423396,0.780349727,4
TRUE,10,-0.556433237,0.468755633,5
TRUE,11,-0.352201496,0.238098916,6
TRUE,12,-0.097748834,-0.031216823,7
TRUE,6,-0.050875975,-0.078792535,8
TRUE,0,0.079698417,-0.208179234,9
TRUE,8,0.220316993,-0.342557656,10
TRUE,4,0.273885974,-0.392453442,11
TRUE,9,0.292300311,-0.409444543,12
TRUE,7,0.447985163,-0.549908399,13
TRUE,3,0.571863433,-0.657754103,14
TRUE,5,0.625432414,-0.703358486,15
TRUE,2,0.667283181,-0.738565316,16
FALSE,0,0.839708339,-0.879843741,17
FALSE,0,0.951868394,-0.968610569,18
FALSE,0,4.194465797,-2.792143293,19
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,18,-1.756223334,2.083875727,1
TRUE,20,-1.541779747,1.735545377,2
TRUE,16,-1.099796782,1.09773813,3
TRUE,14,-1.052324538,1.034888087,4
TRUE,11,-0.801867524,0.719286431,5
TRUE,12,-0.526855902,0.400955534,6
TRUE,9,-0.46792484,0.336239033,7
TRUE,6,-0.256755201,0.113652656,8
TRUE,10,-0.24365941,0.100308306,9
TRUE,8,-0.202735061,0.058939531,10
TRUE,7,-0.106153598,-0.03673817,11
TRUE,2,-0.071777146,-0.07014751,12
TRUE,5,-0.01120911,-0.128209774,13
TRUE,3,0.018256421,-0.156092959,14
TRUE,1,0.078824457,-0.212677503,15
TRUE,4,0.301452914,-0.412576349,16
FALSE,0,0.551909927,-0.623339972,17
FALSE,0,0.579738484,-0.645896258,18
FALSE,0,0.707422452,-0.747296578,19
FALSE,0,0.982434074,-0.954653778,20
FALSE,0,1.237802009,-1.134774956,21
FALSE,0,1.565196798,-1.349953678,22
FALSE,0,1.650319443,-1.403226429,23
FALSE,0,2.352581265,-1.805651985,24
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.612169627,1.84681523,1
TRUE,18,-1.437013415,1.575166311,2
TRUE,16,-1.39772604,1.516575762,3
TRUE,0,-1.234028646,1.281070456,4
TRUE,14,-0.625074339,0.511483029,5
TRUE,12,-0.497390371,0.368450238,6
TRUE,11,-0.454829048,0.3220163,7
TRUE,10,-0.068503198,-0.073312023,8
TRUE,9,0.265439487,-0.381072473,9
TRUE,8,0.301452914,-0.412576349,10
TRUE,6,0.319459627,-0.428211737,11
TRUE,0,0.368568845,-0.470464324,12
TRUE,5,0.463513334,-0.550572057,13
TRUE,7,0.587923354,-0.652498896,14
TRUE,4,0.956242491,-0.935524517,15
TRUE,3,1.108481068,-1.044980944,16
FALSE,0,1.2132474,-1.117943432,17
FALSE,0,1.265630566,-1.153729519,18
TRUE,18,-1.766045177,2.100515824,1
TRUE,20,-1.75458636,2.081108458,2
TRUE,16,-1.386267222,1.499641842,3
TRUE,14,-1.212747984,1.251436484,4
TRUE,12,-1.083427043,1.075951414,5
TRUE,9,-0.302590472,0.160769987,6
TRUE,0,-0.24365941,0.100308306,7
TRUE,11,-0.197824139,0.054008821,8
TRUE,0,0.12138578,-0.251862289,9
TRUE,0,0.191775659,-0.315647453,10
TRUE,10,0.308000809,-0.418270883,11
TRUE,8,0.314548705,-0.423955195,12
TRUE,0,0.492978865,-0.575019271,13
TRUE,7,0.70251153,-0.743458879,14
TRUE,6,0.792545097,-0.81304629,15
TRUE,4,1.493169944,-1.304040848,16
FALSE,5,2.120130965,-1.679323995,17
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,0,-0.895605006,1.128525247,1
TRUE,20,-0.861309681,1.056654709,2
TRUE,0,-0.693933586,0.732119789,3
TRUE,18,-0.670448745,0.68977791,4
TRUE,20,-0.762897011,0.860830282,1
TRUE,18,-0.690578609,0.726025865,2
TRUE,16,-0.065434485,-0.19489848,3
TRUE,14,1.180753234,-1.279319944,4
TRUE,12,1.749235517,-1.599378562,5
TRUE,11,1.886789591,-1.666462881,6
TRUE,20,-0.527675817,0.447310928,1
TRUE,18,-0.502327099,0.406767132,2
TRUE,16,-0.38564844,0.228964791,3
TRUE,14,-0.087801001,-0.167961508,4
TRUE,12,1.326881139,-1.368955277,5
TRUE,18,-0.867653303,0.975711637,1
TRUE,20,-0.63945015,0.608688091,2
TRUE,16,-0.555643533,0.485009948,3
TRUE,12,0.862273824,-1.003582454,4
TRUE,14,0.922297482,-1.048903441,5
TRUE,10,1.624461029,-1.511336515,6
TRUE,11,2.562755382,-1.982448498,7
TRUE,20,-1.165506549,1.534111244,1
TRUE,16,-0.9271107,1.07939555,2
TRUE,18,-0.769690163,0.812409963,3
TRUE,14,0.128965926,-0.35163059,4
TRUE,12,0.338482468,-0.558752208,5
FALSE,0,,,
FALSE,0,,,
TRUE,20,-0.850099214,0.945775485,1
TRUE,18,-0.838207735,0.925666625,2
TRUE,16,-0.722690506,0.737201703,3
TRUE,14,-0.453150305,0.341002651,4
TRUE,12,-0.39482543,0.26239332,5
TRUE,11,0.11933949,-0.341646647,6
TRUE,10,0.545167706,-0.745671111,7
TRUE,9,1.08028428,-1.163394751,8
TRUE,18,-1.061774943,1.222423231,1
TRUE,20,-1.056460087,1.21240261,2
TRUE,16,-1.050948385,1.202050039,3
TRUE,14,-1.035200664,1.172689082,4
TRUE,12,-0.653712124,0.547865415,5
TRUE,11,-0.451255486,0.272058099,6
TRUE,10,-0.271829891,0.053197559,7
TRUE,9,0.296072296,-0.516794227,8
FALSE,0,0.296269142,-0.516965191,9
FALSE,0,0.298828147,-0.519186269,10
FALSE,0,0.577464385,-0.745914032,11
FALSE,0,1.27804112,-1.208632302,12
FALSE,0,,,
TRUE,20,-0.858432496,0.863822062,1
TRUE,18,-0.857743534,0.86268795,2
TRUE,16,0.076096319,-0.315221518,3
TRUE,14,0.379535217,-0.587879722,4
TRUE,10,1.682265433,-1.422984714,5
TRUE,12,1.700769005,-1.432059137,6
TRUE,11,1.790924707,-1.475431896,7
FALSE,0,,,
TRUE,20,-1.287754739,1.685892573,1
TRUE,18,-0.986087459,1.083142471,2
TRUE,16,-0.787469329,0.749627258,3
TRUE,14,-0.628712617,0.511973453,4
TRUE,12,0.106804375,-0.344682411,5
TRUE,11,0.866041371,-0.95291407,6
TRUE,10,1.638270237,-1.401166314,7
FALSE,0,,,
FALSE,0,,,
TRUE,18,-0.997317764,1.152443694,1
TRUE,20,-0.871662939,0.937137498,2
TRUE,16,-0.735037236,0.719929083,3
TRUE,14,-0.647652916,0.589367431,4
TRUE,12,-0.591395274,0.508508506,5
TRUE,0,-0.541516049,0.438805232,6
TRUE,11,-0.046933556,-0.165280263,7
TRUE,10,0.251959088,-0.467663454,8
FALSE,9,1.251712248,-1.245408182,9
FALSE,0,1.650873615,-1.483771389,10
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.017090858,1.187794298,1
TRUE,18,-0.659644341,0.606919774,2
TRUE,16,-0.617291649,0.545428073,3
TRUE,14,-0.406038461,0.258338147,4
TRUE,12,0.499951961,-0.690372797,5
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.286260077,1.714122225,1
TRUE,18,-0.653648629,0.59812944,2
TRUE,16,-0.381672906,0.22718236,3
TRUE,14,1.152081367,-1.180537657,4
TRUE,11,1.153101913,-1.181214009,5
TRUE,12,1.618343686,-1.465535314,6
TRUE,10,1.875138775,-1.604322697,7
TRUE,20,-1.590471364,1.870786869,1
TRUE,18,-1.239740128,1.334014087,2
TRUE,16,-1.039538946,1.055704491,3
TRUE,14,-0.618282294,0.526680876,4
TRUE,12,-0.201954837,0.067797569,5
TRUE,11,0.517328573,-0.60603043,6
TRUE,10,0.566241362,-0.647230288,7
TRUE,9,0.827109568,-0.85832122,8
FALSE,0,1.143715603,-1.096457959,9
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.629146592,1.934229063,1
TRUE,18,-1.028922217,1.041462427,2
TRUE,16,-0.758574788,0.694995035,3
TRUE,0,-0.254280146,0.122382101,4
TRUE,12,-0.22887583,0.095776319,5
TRUE,11,-0.226600816,0.093403377,6
TRUE,14,-0.160246258,0.024882013,7
TRUE,10,-0.13522111,-0.000618807,8
FALSE,0,-0.015024568,-0.120571571,9
FALSE,0,0.130576291,-0.260498281,10
FALSE,0,0.332294148,-0.44523428,11
FALSE,0,0.43884061,-0.538794299,12
FALSE,0,0.512399378,-0.601848944,13
FALSE,0,1.554734695,-1.37946512,14
TRUE,20,-1.745551446,2.130760437,1
TRUE,18,-0.718003716,0.645553801,2
TRUE,16,-0.648994975,0.562897213,3
TRUE,0,-0.320255536,0.192415963,4
TRUE,0,0.347840073,-0.459053314,5
TRUE,14,0.730800666,-0.782037659,6
TRUE,0,1.444775712,-1.306436242,7
TRUE,12,1.522884507,-1.358504663,8
FALSE,0,2.490144381,-1.932638566,9
TRUE,20,-1.244939416,1.612972868,1
TRUE,18,-0.70961817,0.704752881,2
TRUE,14,-0.547481497,0.473706101,3
TRUE,16,-0.529376235,0.448968737,4
TRUE,12,-0.375886852,0.247201032,5
TRUE,11,-0.158893939,-0.015776451,6
TRUE,10,0.258337765,-0.459312212,7
TRUE,9,1.338708459,-1.332305557,8
FALSE,0,2.192087811,-1.833980309,9
FALSE,0,,,
FALSE,0,,,
TRUE,20,-1.230347116,1.584707094,1
TRUE,18,-0.88418532,0.974346384,2
TRUE,16,-0.739072998,0.748656915,3
TRUE,14,-0.506677101,0.418242476,4
TRUE,0,-0.392100519,0.267866144,5
TRUE,10,0.052153963,-0.249461963,6
TRUE,11,0.083230159,-0.282201152,7
TRUE,12,0.246447742,-0.447667211,8
FALSE,0,0.43236446,-0.623815312,9
FALSE,0,1.131173518,-1.188857808,10
FALSE,0,2.141825443,-1.807800332,11
FALSE,0,2.354494711,-1.916094318,12
TRUE,20,-1.305470441,1.73267079,1
TRUE,18,-1.027946503,1.214595248,2
TRUE,14,-0.926070627,1.042551338,3
TRUE,16,-0.91715311,1.027910226,4
TRUE,12,-0.536942613,0.459281795,5
TRUE,0,-0.509649607,0.422248093,6
TRUE,11,-0.405341681,0.284853136,7
TRUE,10,-0.166190089,-0.007325431,8
FALSE,0,-0.137545944,-0.04035493,9
FALSE,0,0.306438311,-0.505879206,10
FALSE,0,0.499380951,-0.684338683,11
FALSE,0,0.558290609,-0.736314317,12
FALSE,0,1.655955881,-1.534046063,13
TRUE,20,-1.458322532,1.782398544,1
TRUE,18,-0.873509265,0.89193683,2
TRUE,16,-0.864577854,0.879738371,3
TRUE,14,-0.679348154,0.635009638,4
TRUE,12,-0.621099821,0.561170058,5
TRUE,9,-0.582267599,0.512734076,6
TRUE,10,-0.462664354,0.367384643,7
TRUE,11,-0.262290088,0.136116396,8
FALSE,0,-0.209089943,0.077139278,9
FALSE,0,0.147389857,-0.294156532,10
FALSE,0,0.712787012,-0.809101936,11
FALSE,0,1.284397323,-1.254899733,12
FALSE,0,1.493703001,-1.40244216,13
