divsRank,swimmerage,qualified,points,divsSpeed,numRelays,numSwimmers,numQualified,gender,distance,stroke,divsTimePctOfMean,divsSpeedDiffFromMean,normed_divsTimePctOfMean,normed_divsSpeedDiffFromMean,normed_divsSpeed,normed_numSwimmers,normed_numQualified,normed_swimmerage,clipped_divsRank,normed_numRelays
8,16,True,10,1.0912265386294195,2,20,16,Girls,50,Breaststroke,1.0087465428910833,-0.021741287950779897,0.06212843486285516,-0.1293702950665309,-0.7319140727584915,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.3333333333333333,1.0
9,16,True,9,1.0418837257762033,2,20,16,Girls,50,Breaststroke,1.056520004219622,-0.07108410080399619,0.4014728383927422,-0.4229818912463338,-0.9414473527941833,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.375,1.0
10,16,True,8,1.0392849719393058,1,20,16,Girls,50,Breaststroke,1.0591618546156705,-0.07368285464089364,0.4202384275280365,-0.4384456278679097,-0.9524829096253332,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.4166666666666667,0.5
11,16,True,8,0.9725734292939118,2,20,16,Girls,50,Breaststroke,1.1318127405069967,-0.14039439728628766,0.9362921287486017,-0.8354088609531184,-1.2357721576119163,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.4583333333333333,1.0
12,16,True,6,0.9278159213212098,1,20,16,Girls,50,Breaststroke,1.186410982025327,-0.1851519052589896,1.3241143042113321,-1.101735861726012,-1.425834031053178,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.5,0.5
13,16,True,0,0.9226794611551947,2,20,16,Girls,50,Breaststroke,1.1930156080154475,-0.1902883654250047,1.3710282770495648,-1.1323000752527923,-1.4476459076796575,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.5416666666666666,1.0
14,16,True,0,0.9082652134423252,2,20,16,Girls,50,Breaststroke,1.2119488691871265,-0.2047026131378742,1.5055149991858339,-1.218071234900632,-1.5088557258452557,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.5833333333333334,1.0
15,16,True,5,0.9067827348567283,1,20,16,Girls,50,Breaststroke,1.2139302569841628,-0.2061850917234711,1.5195891910373045,-1.2268926392480963,-1.5151510418732828,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.625,0.5
16,16,True,4,0.9064539521392314,2,20,16,Girls,50,Breaststroke,1.214370565383504,-0.20651387444096803,1.5227167892265188,-1.2288490420735245,-1.516547211188176,-0.35170457226939394,0.1827095359952077,0.05360786731537488,0.6666666666666666,1.0
1,17,True,20,1.4480162177816391,1,16,16,Girls,50,Breaststroke,0.7101528758483582,0.4021440566229517,-2.0588418072469707,2.392935293545786,0.7831862515387613,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.041666666666666664,0.5
2,17,True,18,1.3440860215053763,2,16,16,Girls,50,Breaststroke,0.765064783711524,0.29821386034668884,-1.668791597312055,1.7745045828619563,0.3418487261467704,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.08333333333333333,1.0
3,17,True,16,1.2165450121654502,1,16,16,Girls,50,Breaststroke,0.8452731884554741,0.17067285100676277,-1.0990553356093693,1.0155790744585997,-0.19975165049887456,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.125,0.5
4,17,True,12,1.175088131609871,2,16,16,Girls,50,Breaststroke,0.8750942620141221,0.1292159704511835,-0.8872303152327301,0.7688922690515252,-0.375797474815763,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.16666666666666666,1.0
5,17,True,14,1.1684973124561813,2,16,16,Girls,50,Breaststroke,0.880030163844519,0.12262515129749385,-0.8521696222048725,0.7296739752423773,-0.40378525815318245,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.20833333333333334,1.0
6,17,True,11,1.1415525114155252,2,16,16,Girls,50,Breaststroke,0.9008020840474394,0.09568035025683774,-0.7046225390459718,0.5693404720465096,-0.5182058234896757,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.25,1.0
7,17,True,10,1.0539629005059021,0,16,16,Girls,50,Breaststroke,0.9756632618084595,0.008090739347214715,-0.17286869479013164,0.048143483450713,-0.8901533759232828,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.2916666666666667,0.0
8,17,True,9,1.0330578512396695,1,16,16,Girls,50,Breaststroke,0.9954068691300473,-0.012814309919017886,-0.032625922678700986,-0.07625082097483787,-0.9789262546623174,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.3333333333333333,0.5
9,17,True,0,0.9547450830628222,0,16,16,Girls,50,Breaststroke,1.0770549119078632,-0.09112707809586518,0.5473363744904436,-0.542246485511912,-1.3114798776911263,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.375,0.0
10,17,True,8,0.9458948164964056,0,16,16,Girls,50,Breaststroke,1.0871323781449236,-0.09997734466228181,0.618918622755653,-0.5949094924003194,-1.3490623598323046,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.4166666666666667,0.0
11,17,True,7,0.9342301943198804,0,16,16,Girls,50,Breaststroke,1.1007061081785152,-0.111641966838807,0.7153355285822619,-0.664319161976152,-1.3985959474754557,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.4583333333333333,0.0
12,17,True,6,0.9134088417975885,1,16,16,Girls,50,Breaststroke,1.1257969424830327,-0.1324633193610989,0.8935607181405366,-0.7882154336961783,-1.4870134096447383,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.5,0.5
13,17,True,5,0.9094216078574028,1,16,16,Girls,50,Breaststroke,1.1307328443134297,-0.13645055330128464,0.9286214111683944,-0.81194124205256,-1.5039451198056903,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.5416666666666666,0.5
14,17,True,3,0.8874689385871494,1,16,16,Girls,50,Breaststroke,1.158702954685679,-0.15840322257153805,1.1272986716595883,-0.9425693496154688,-1.5971666961965285,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.5833333333333334,0.5
15,17,True,4,0.8764241893076249,0,16,16,Girls,50,Breaststroke,1.1733049976006031,-0.16944797185106253,1.2310198885336656,-1.008290500839938,-1.6440680058278816,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.625,0.0
16,17,True,2,0.7162297665090961,2,16,16,Girls,50,Breaststroke,1.4357304449167068,-0.32964239464959133,3.0950800678480963,-1.961518285338089,-2.3243304576717114,-0.5913632720556408,0.1827095359952077,1.1983952274050043,0.6666666666666666,1.0
1,17,True,20,1.1646866992778941,2,26,16,Girls,50,Breaststroke,0.8829094399122506,0.11881453811920673,-0.8317175512719556,0.7069991386652861,-0.41996695173779713,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.041666666666666664,1.0
2,15,True,14,1.1465260261407935,2,26,16,Girls,50,Breaststroke,0.8968944950983753,0.10065386498210604,-0.7323789210263586,0.5989350880132521,-0.4970858914584123,0.007783477409976303,0.1827095359952077,-1.0911794927742544,0.08333333333333333,1.0
3,17,True,18,1.128413450688332,2,26,16,Girls,50,Breaststroke,0.911290875437033,0.08254128952964468,-0.6301185663617737,0.49115723989291227,-0.5740005853113551,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.125,1.0
4,17,True,16,1.0895619960775769,0,26,16,Girls,50,Breaststroke,0.9437855624871461,0.04368983491888945,-0.39930233726171166,0.2599738731054338,-0.7389825198225879,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.16666666666666666,0.0
5,17,True,12,1.0557432432432432,2,26,16,Girls,50,Breaststroke,0.9740179611983273,0.009871082084555782,-0.18455559246608366,0.058737311459927465,-0.882593185659049,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.20833333333333334,1.0
6,17,True,10,1.044932079414838,2,26,16,Girls,50,Breaststroke,0.9840954274353877,-0.000940081743849408,-0.11297334420087433,-0.005593902848064478,-0.9285025792866016,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.25,1.0
6,16,True,11,1.044932079414838,2,26,16,Girls,50,Breaststroke,0.9840954274353877,-0.000940081743849408,-0.11297334420087433,-0.005593902848064478,-0.9285025792866016,0.007783477409976303,0.1827095359952077,0.05360786731537488,0.25,1.0
8,17,True,9,1.0197838058331634,0,26,16,Girls,50,Breaststroke,1.0083636114348393,-0.026088355325524004,0.05940839651942596,-0.15523727177085078,-1.035294226258137,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.3333333333333333,0.0
9,17,True,7,0.9850275807722617,1,26,16,Girls,50,Breaststroke,1.0439432371289503,-0.060844580386425706,0.312137558761898,-0.362052208480537,-1.1828858493853691,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.375,0.5
10,17,True,8,0.9665571235260004,2,26,16,Girls,50,Breaststroke,1.0638925070268046,-0.07931503763268699,0.45384119308282267,-0.4719596118216922,-1.2613202812058866,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.4166666666666667,1.0
11,17,True,6,0.94948727687049,2,26,16,Girls,50,Breaststroke,1.0830191266195928,-0.09638488428819747,0.5897013785657713,-0.5735327616536279,-1.3338070478212245,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.4583333333333333,1.0
12,17,True,5,0.9398496240601504,2,26,16,Girls,50,Breaststroke,1.0941249057379858,-0.10602253709853704,0.6685879378784506,-0.6308810655188405,-1.3747331500927538,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.5,1.0
13,17,True,2,0.9317927692881104,2,26,16,Girls,50,Breaststroke,1.1035853842462466,-0.11407939187057703,0.735787599515178,-0.6788229207358223,-1.4089464247226113,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.5416666666666666,1.0
14,17,True,3,0.9257544899092761,2,26,16,Girls,50,Breaststroke,1.1107835744155754,-0.1201176712494113,0.7869177768474697,-0.714753358100087,-1.4345878588212868,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.5833333333333334,1.0
15,17,True,4,0.9203018590097553,0,26,16,Girls,50,Breaststroke,1.1173647768561046,-0.12557030214893217,0.8336653675512794,-0.7471989275602252,-1.4577423482217853,0.007783477409976303,0.1827095359952077,1.1983952274050043,0.625,0.0
16,18,True,1,0.8958967926894821,0,26,16,Girls,50,Breaststroke,1.1478028381435526,-0.14997536846920534,1.0498729745564028,-0.8924198840242482,-1.561377980239511,0.007783477409976303,0.1827095359952077,2.3431825874946335,0.6666666666666666,0.0
1,17,True,20,1.2973533990659056,1,25,16,Girls,50,Breaststroke,0.7926235689312401,0.2514812379072182,-1.4730360612398508,1.4964247760025737,0.14339956813988988,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.041666666666666664,0.5
2,17,True,18,1.2626262626262625,2,25,16,Girls,50,Breaststroke,0.8144238020154932,0.21675410146757512,-1.3181846670334794,1.289782929476129,-0.0040685307318004535,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.08333333333333333,1.0
3,17,True,16,1.2162490878131842,2,25,16,Girls,50,Breaststroke,0.8454788510317406,0.17037692665449677,-1.0975944733998753,1.013818193463109,-0.20100828741491714,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.125,1.0
4,17,True,12,1.1786892975011787,2,25,16,Girls,50,Breaststroke,0.8724206485226572,0.13281713634249126,-0.9062215239561522,0.7903208014823879,-0.3605051949977674,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.16666666666666666,1.0
5,17,True,14,1.1619800139437602,2,25,16,Girls,50,Breaststroke,0.884966065674916,0.11610785278507274,-0.8171089291770148,0.6908931618196685,-0.4314608375398229,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.20833333333333334,1.0
6,17,True,11,1.1491611123879568,1,25,16,Girls,50,Breaststroke,0.8948378693357099,0.1032889512292694,-0.7469875431212994,0.6146150185717842,-0.48589604976479894,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.25,0.5
7,17,True,10,1.112099644128114,1,25,16,Girls,50,Breaststroke,0.924658942894358,0.06622748296942649,-0.5351625227446595,0.39408286356655364,-0.6432768425972729,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.2916666666666667,0.5
8,17,True,9,1.1035091591260207,2,25,16,Girls,50,Breaststroke,0.9318571330636869,0.05763699796733324,-0.484032345412367,0.34296567207351025,-0.6797561674574221,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.3333333333333333,1.0
9,17,True,8,1.0256410256410255,2,25,16,Girls,50,Breaststroke,1.002605059299376,-0.02023113551766187,0.01850425465359071,-0.12038421906633189,-1.0104216580508427,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.375,1.0
10,17,True,0,1.0054293183189222,1,25,16,Girls,50,Breaststroke,1.0227599917734969,-0.04044284283976518,0.16166875118400936,-0.2406528317620701,-1.0962502739207964,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.4166666666666667,0.5
11,17,True,6,0.9803921568627451,0,25,16,Girls,50,Breaststroke,1.0488791389593473,-0.06548000429594236,0.3471982517897557,-0.3896350343135902,-1.2025700854463781,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.4583333333333333,0.0
12,17,True,3,0.9765625,0,25,16,Girls,50,Breaststroke,1.052992390484678,-0.06930966115868742,0.37641549597963736,-0.4124231892498814,-1.2188326476608438,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.5,0.0
13,17,True,2,0.9551098376313276,1,25,16,Girls,50,Breaststroke,1.0766435867553301,-0.0907623235273598,0.5444146500714556,-0.5400760342368432,-1.3099309546215339,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.5416666666666666,0.5
14,17,True,4,0.9505703422053232,1,25,16,Girls,50,Breaststroke,1.0817851511619936,-0.0953018189533642,0.5809362053088073,-0.5670880430950531,-1.3292078322723329,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.5833333333333334,0.5
15,17,True,0,0.949667616334283,1,25,16,Girls,50,Breaststroke,1.0828134640433262,-0.09620454482440444,0.5882405163562773,-0.5724596619506176,-1.333041239850754,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.625,0.5
16,17,True,7,0.9489466691971912,0,25,16,Girls,50,Breaststroke,1.0836361143483924,-0.09692549196149625,0.5940839651942533,-0.576749616808126,-1.336102727626422,-0.052131197536585405,0.1827095359952077,1.1983952274050043,0.6666666666666666,0.0
1,15,True,20,1.4492753623188406,2,21,16,Boys,50,Breaststroke,0.8097007627615881,0.254472118691925,-1.3517333548173232,1.514221841682505,0.7885331839421427,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.041666666666666664,1.0
2,15,True,18,1.4200511218403862,2,21,16,Boys,50,Breaststroke,0.8263641697633484,0.2252478782134706,-1.2333698585887145,1.3403246640013973,0.664433024062359,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.08333333333333333,1.0
3,15,True,16,1.2422360248447204,2,21,16,Boys,50,Breaststroke,0.9446508898885194,0.04743278121780481,-0.39315574451521346,0.2822460617726875,-0.09065527267097072,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.125,1.0
4,15,True,12,1.1701380762930027,2,21,16,Boys,50,Breaststroke,1.002855466458048,-0.024665167333912885,0.020282946536826572,-0.1467686727243408,-0.39681778693268566,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.16666666666666666,1.0
5,15,True,14,1.1665888940737283,2,21,16,Boys,50,Breaststroke,1.0059065128104832,-0.028214349553187246,0.04195513598713634,-0.1678878792769562,-0.4118893191143059,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.20833333333333334,1.0
6,15,True,9,1.160092807424594,1,21,16,Boys,50,Breaststroke,1.0115392137688246,-0.034710436202321615,0.0819653318953981,-0.20654247271589357,-0.4394748227425302,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.25,0.5
7,15,True,0,1.1512779184895234,1,21,16,Boys,50,Breaststroke,1.019284177586544,-0.04352532513739216,0.13697935126925725,-0.258994967024901,-0.47690707447106667,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.2916666666666667,0.5
8,15,True,10,1.1183180496533214,1,21,16,Boys,50,Breaststroke,1.0493252493643654,-0.07648519397359421,0.35036706277998925,-0.4551207883813425,-0.6168705063763362,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.3333333333333333,0.5
9,15,True,0,1.088613106901807,0,21,16,Boys,50,Breaststroke,1.077958145902601,-0.10619013672510857,0.5537522253136528,-0.631878357546419,-0.7430119589626077,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.375,0.0
10,15,True,7,1.0729613733905579,1,21,16,Boys,50,Breaststroke,1.0936827694113045,-0.12184187023635773,0.6654473555575514,-0.7250131059218194,-0.8094767361250395,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.4166666666666667,0.5
11,15,True,8,1.0626992561105209,0,21,16,Boys,50,Breaststroke,1.1042440837081946,-0.13210398751639474,0.7404664728855415,-0.7860772500300856,-0.8530546144311187,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.4583333333333333,0.0
12,15,True,3,1.0010010010010009,2,21,16,Boys,50,Breaststroke,1.172305886954821,-0.19380224262591472,1.223923006777042,-1.1532092013054178,-1.1150550359318954,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.5,1.0
13,15,True,6,0.9869719699960522,0,21,16,Boys,50,Breaststroke,1.1889692939565812,-0.2078312736308634,1.34228650300565,-1.2366881508835919,-1.174629038957094,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.5416666666666666,0.0
14,15,True,11,0.9852216748768473,0,21,16,Boys,50,Breaststroke,1.1910815568159594,-0.20958156875006828,1.3572903264712488,-1.2471031822532916,-1.1820616326044897,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.5833333333333334,0.0
15,15,True,5,0.9600614439324117,0,21,16,Boys,50,Breaststroke,1.2222961079601016,-0.23474179969450393,1.5790134954628658,-1.3968177027818207,-1.2889040562807776,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.625,0.0
16,15,True,0,0.9410878976096367,0,21,16,Boys,50,Breaststroke,1.2469391746528458,-0.25371534601727885,1.7540581025615134,-1.5097187090052275,-1.3694748459264074,-0.2917898973228322,0.1827095359952077,-1.0911794927742544,0.6666666666666666,0.0
1,14,True,18,1.5337423312883436,0,32,16,Boys,50,Breaststroke,0.7651085468413847,0.338939087661428,-1.6684807390910634,2.0168377273512346,1.1472204990634436,0.36727152708934657,0.1827095359952077,-2.235966852863884,0.041666666666666664,0.0
2,15,True,16,1.5183723048891589,2,32,16,Boys,50,Breaststroke,0.7728535106591042,0.3235690612622433,-1.6134667197172035,1.9253792610936469,1.0819519855873938,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.08333333333333333,1.0
3,15,True,20,1.503307276007216,2,32,16,Boys,50,Breaststroke,0.7805984744768237,0.30850403238030033,-1.5584527003433437,1.8357356651827224,1.0179786380432199,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.125,1.0
4,15,True,0,1.4367816091954024,2,32,16,Boys,50,Breaststroke,0.8167416389595149,0.24197836556848684,-1.301720609931996,1.4398784756534653,0.7354787081120416,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.16666666666666666,1.0
5,15,True,14,1.4232849416453173,2,32,16,Boys,50,Breaststroke,0.8244866027772345,0.22848169801840168,-1.2467065905581354,1.3595673244777708,0.6781653759813159,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.20833333333333334,1.0
6,14,True,12,1.3455328310010766,2,32,16,Boys,50,Breaststroke,0.8721298650498728,0.15072958737416098,-0.9082870168340869,0.896907820640504,0.3479925740891787,0.36727152708934657,0.1827095359952077,-2.235966852863884,0.25,1.0
7,15,True,11,1.2690355329949239,2,32,16,Boys,50,Breaststroke,0.92470174066106,0.0742322893680083,-0.5348585216903078,0.4417150079031469,0.02314830927641246,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.2916666666666667,1.0
8,15,True,9,1.1924636298592892,1,32,16,Boys,50,Breaststroke,0.9840797965969098,-0.0023396137676263695,-0.11308437315737957,-0.013921738405966175,-0.3020127647449076,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.3333333333333333,0.5
9,15,True,8,1.1825922421948911,1,32,16,Boys,50,Breaststroke,0.9922941521611578,-0.01221100143202447,-0.05473617079116423,-0.07266086820133254,-0.34393141745686745,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.375,0.5
10,14,True,5,1.173984503404555,2,32,16,Boys,50,Breaststroke,0.999569724232349,-0.02081874022236052,-0.00305633440965814,-0.12388072737814143,-0.3804840101879486,0.36727152708934657,0.1827095359952077,-2.235966852863884,0.4166666666666667,1.0
10,15,True,6,1.173984503404555,0,32,16,Boys,50,Breaststroke,0.999569724232349,-0.02081874022236052,-0.00305633440965814,-0.12388072737814143,-0.3804840101879486,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.4166666666666667,0.0
12,15,True,7,1.166316771635176,1,32,16,Boys,50,Breaststroke,1.0061412086837471,-0.02848647199173948,0.04362222748331208,-0.16950712834119866,-0.41304488167395925,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.5,0.5
13,15,True,10,1.1619800139437602,2,32,16,Boys,50,Breaststroke,1.009896342655975,-0.03282322968315543,0.07029569142215536,-0.19531275786235142,-0.4314608375398229,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.5416666666666666,1.0
14,15,True,4,1.1233430689732644,1,32,16,Boys,50,Breaststroke,1.0446313318990808,-0.07146017465365118,0.31702523285643674,-0.4252196972588762,-0.595531861101237,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.5833333333333334,0.5
15,15,True,0,1.1168192986374803,1,32,16,Boys,50,Breaststroke,1.0507334246039508,-0.07798394498943528,0.36036961175705473,-0.46403902089772237,-0.6232349229579405,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.625,0.5
16,15,True,3,1.1135857461024499,0,32,16,Boys,50,Breaststroke,1.0537844709563857,-0.08121749752446572,0.3820418012073629,-0.4832800909997818,-0.636966139920544,0.36727152708934657,0.1827095359952077,-1.0911794927742544,0.6666666666666666,0.0
1,15,True,18,1.5119443604475356,2,19,16,Boys,50,Breaststroke,0.7761392528848035,0.31714111682061996,-1.5901274387707172,1.8871301439775543,1.054655846497246,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.041666666666666664,1.0
2,15,True,20,1.445086705202312,1,19,16,Boys,50,Breaststroke,0.8120477214942304,0.2502834615753964,-1.3350624398555468,1.4892974761929991,0.7707461342418767,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.08333333333333333,0.5
3,15,True,16,1.4253135689851768,2,19,16,Boys,50,Breaststroke,0.8233131234109133,0.23051032535826121,-1.2550420480390234,1.3716385558662612,0.6867799019053915,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.125,1.0
4,15,True,14,1.3280212483399736,1,19,16,Boys,50,Breaststroke,0.88362996283982,0.133218004713058,-0.8265995335213852,0.7927061458787487,0.2736299842523919,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.16666666666666666,0.5
5,15,True,12,1.2664640324214793,1,19,16,Boys,50,Breaststroke,0.9265793076471738,0.07166078879456372,-0.5215217897208877,0.4264134402727736,0.01222848289013901,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.20833333333333334,0.5
6,15,True,11,1.223091976516634,1,19,16,Boys,50,Breaststroke,0.9594367299041658,0.028288732889718338,-0.28812898025602557,0.16833049308239606,-0.17195009571396416,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.25,0.5
7,15,True,10,1.2039489525644111,2,19,16,Boys,50,Breaststroke,0.9746919616663408,0.009145708937495556,-0.17976803300448224,0.05442101988230944,-0.25324056876508855,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.2916666666666667,1.0
8,15,True,0,1.1494252873563218,1,19,16,Boys,50,Breaststroke,1.0209270486993938,-0.04537795627059382,0.14864899174250157,-0.2700189430144717,-0.4847742359802971,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.3333333333333333,0.5
9,15,True,7,1.0785159620362381,1,19,16,Boys,50,Breaststroke,1.088050068452963,-0.11628728159067747,0.6254371596492897,-0.6919608427030215,-0.7858892851696054,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.375,0.5
10,15,True,6,1.0611205432937183,0,19,16,Boys,50,Breaststroke,1.1058869548210444,-0.1336827003331973,0.7521361133587858,-0.7954712906866205,-0.8597585872208958,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.4166666666666667,0.0
11,15,True,0,1.0606703436571914,0,19,16,Boys,50,Breaststroke,1.1063563465675728,-0.13413289996972422,0.7554702963511404,-0.7981501779700321,-0.8616703510839123,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.4583333333333333,0.0
12,15,True,4,1.0552975939214857,2,19,16,Boys,50,Breaststroke,1.1119890475259144,-0.1395056497054299,0.7954804922594038,-0.8301204191167593,-0.8844856267002866,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.5,1.0
13,15,True,5,1.0438413361169103,1,19,16,Boys,50,Breaststroke,1.124193232935654,-0.15096190751000527,0.8821692500606365,-0.898290228370539,-0.933134399154099,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.5416666666666666,0.5
14,15,True,9,1.036699149906697,2,19,16,Boys,50,Breaststroke,1.1319381967533737,-0.1581040937202185,0.9371832694344973,-0.9407894004309618,-0.9634635518050331,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.5833333333333334,1.0
15,15,True,8,1.0256410256410255,2,19,16,Boys,50,Breaststroke,1.1441423821631136,-0.16916221798589004,1.0238720272357316,-1.0065901387483518,-1.0104216580508427,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.625,1.0
16,15,True,0,1.0237510237510237,2,19,16,Boys,50,Breaststroke,1.1462546450224917,-0.17105221987589192,1.0388758507013305,-1.0178364872967631,-1.0184475137405824,-0.41161924721595566,0.1827095359952077,-1.0911794927742544,0.6666666666666666,1.0
1,16,True,20,1.589825119236884,0,29,16,Boys,50,Breaststroke,0.7548528396987789,0.3759696206886465,-1.7413290679812663,2.2371858040175168,1.3853749501961956,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.041666666666666664,0.0
2,16,True,18,1.4649868151186638,2,29,16,Boys,50,Breaststroke,0.819177342413969,0.2511313165704263,-1.2844193235495154,1.4943425890275734,0.8552515578837759,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.08333333333333333,1.0
3,16,True,16,1.4048890137679122,2,29,16,Boys,50,Breaststroke,0.854219795385677,0.1910335152196747,-1.0355058060605764,1.1367340466450788,0.6000474316533516,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.125,1.0
4,16,True,14,1.3743815283122593,2,29,16,Boys,50,Breaststroke,0.8731811226785876,0.16052602976402186,-0.9008197246795748,0.955200992850346,0.47049799732783293,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.16666666666666666,1.0
5,16,True,12,1.337255950788981,2,29,16,Boys,50,Breaststroke,0.8974228195973718,0.12340045224074347,-0.7286261269646249,0.7342873593261829,0.3128449657746304,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.20833333333333334,1.0
6,16,True,9,1.277139208173691,2,29,16,Boys,50,Breaststroke,0.9396657766043622,0.06328370962545349,-0.42856599629302783,0.37656610802838353,0.057560405838520186,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.25,1.0
7,16,True,11,1.2645422357106728,1,29,16,Boys,50,Breaststroke,0.9490264318502295,0.050686737162435325,-0.3620753991555712,0.301608541200924,0.004067611121945071,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.2916666666666667,0.5
8,16,True,10,1.2478163214374844,0,29,16,Boys,50,Breaststroke,0.9617473223125619,0.033960822889246955,-0.2717163825328741,0.2020819414116848,-0.06695865342609461,0.18752750224966144,0.1827095359952077,0.05360786731537488,0.3333333333333333,0.0
