id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,points,divsSpeed,divsTimePctOfMean,normed_divsTimePctOfMean,normed_divsSpeed,clipped_divsRank,designation
3615,35.0,,1504.0,17.0,49,42,38.3,35.42,,False,2018,0,1.411631846414455,1.012211164233809,0.06443674139558,-0.253963565939651,24.0,
3616,36.0,,1376.0,17.0,43,42,39.35,35.44,,False,2018,0,1.4108352144469527,1.0127827120397004,0.06745272557679921,-0.2572662525348105,24.0,
3617,37.0,,490.0,17.0,43,42,35.43,35.64,,False,2018,0,1.4029180695847363,1.0184981900986152,0.09761256738899478,-0.290089248943501,24.0,
3618,38.0,,1581.0,17.0,27,42,35.39,35.71,,False,2018,0,1.4001680201624194,1.0204986074192355,0.10816851202326376,-0.3014904376148374,24.0,
3619,39.0,,36.0,17.0,52,42,44.97,36.17,,False,2018,0,1.3823610727121924,1.0336442069547394,0.17753614819131253,-0.3753146990601327,24.0,
3620,40.0,,745.0,17.0,5,42,34.87,36.18,,False,2018,0,1.3819789939192924,1.0339299808576852,0.1790441402819227,-0.37689872601245566,24.0,
3621,40.0,,505.0,17.0,43,42,37.88,36.18,,False,2018,0,1.3819789939192924,1.0339299808576852,0.1790441402819227,-0.37689872601245566,24.0,
3622,42.0,,224.0,17.0,43,42,37.63,36.31,,False,2018,0,1.3770311209033324,1.0376450415959797,0.1986480374598493,-0.3974116787321369,24.0,
3623,43.0,,231.0,17.0,52,42,40.01,37.37,,False,2018,0,1.337971635001338,1.067937075308228,0.35849519906448474,-0.5593449751158982,24.0,
3624,44.0,,339.0,17.0,16,42,41.06,38.41,,False,2018,0,1.3017443374121325,1.097657561214585,0.515326376487901,-0.7095365504073691,24.0,
3625,45.0,,1582.0,17.0,52,42,43.31,39.96,,False,2018,0,1.2512512512512513,1.1419525161711745,0.7490651505324158,-0.9188714071726826,24.0,
3626,46.0,,1505.0,17.0,52,42,43.09,40.23,,False,2018,0,1.2428535918468806,1.1496684115507094,0.7897809369788792,-0.9536865266719486,24.0,
3627,47.0,,226.0,17.0,3,42,41.81,40.37,,False,2018,0,1.238543472875898,1.1536692461919498,0.810892826247416,-0.971555470839024,24.0,
3628,48.0,,1583.0,17.0,52,42,45.18,40.39,,False,2018,0,1.2379301807378065,1.1542407939978414,0.8139088104286364,-0.9740980649176195,24.0,
3629,49.0,,234.0,17.0,27,42,40.76,40.48,,False,2018,0,1.2351778656126484,1.1568127591243529,0.8274807392441234,-0.9855086467676221,24.0,
3630,50.0,,645.0,17.0,27,42,41.18,41.14,,False,2018,0,1.215362177929023,1.1756738367187718,0.9270082172243689,-1.067660768144026,24.0,
3631,51.0,,1584.0,17.0,52,42,41.6,41.16,,False,2018,0,1.2147716229348884,1.1762453845246632,0.9300242014055881,-1.0701090982919457,24.0,
3632,52.0,,1585.0,17.0,43,42,43.06,41.69,,False,2018,0,1.199328376109379,1.1913914013807874,1.0099477822079057,-1.1341339006561548,24.0,
3633,53.0,,649.0,17.0,43,42,44.22,44.03,,False,2018,0,1.1355893708834885,1.2582624946700907,1.362817931410594,-1.3983838513684657,24.0,
3634,54.0,,235.0,17.0,27,42,45.53,45.22,,False,2018,0,1.105705440070765,1.2922695891206335,1.5422689901931559,-1.5222770187683334,24.0,
3635,55.0,,1506.0,17.0,34,42,55.22,47.13,,False,2018,0,1.0608953957139826,1.3468524045832697,1.8302954794996222,-1.7080510510227067,24.0,
3636,56.0,,1372.0,17.0,3,42,57.89,51.29,,False,2018,0,0.9748488984207448,1.4657343482086973,2.457620189193287,-2.0647836763299674,24.0,
3637,57.0,,662.0,17.0,43,42,58.28,59.8,,False,2018,0,0.8361204013377926,1.7089279396155215,3.7409214583022026,-2.6399259834093445,24.0,
3638,,,233.0,17.0,33,42,55.12,,,False,2018,0,,,,,,
3639,,,1507.0,17.0,3,42,56.12,,,False,2018,0,,,,,,
3640,,,1375.0,17.0,3,42,39.31,,,False,2018,0,,,,,,
3641,,,1586.0,17.0,27,42,41.34,,,False,2018,0,,,,,,
1004,1.0,1.0,38.0,15.0,3,43,65.0,69.9,69.47,True,2017,20,1.4306151645207439,0.638374257182537,-1.84570319734159,2.407331955498488,1.0,
1005,2.0,2.0,666.0,15.0,49,43,77.57,75.64,73.23,True,2017,18,1.3220518244315178,0.6907958342387281,-1.578148482822444,1.862789904445957,2.0,
1006,3.0,3.0,552.0,15.0,42,43,78.4,78.3,76.77,True,2017,16,1.277139208173691,0.7150887601915972,-1.454159712679425,1.6375130462075156,3.0,
1007,4.0,4.0,364.0,15.0,3,43,72.2,78.93,77.4,True,2017,14,1.2669453946534903,0.7208423479172769,-1.4247939513297618,1.5863819726998762,4.0,
1008,5.0,6.0,553.0,15.0,45,43,92.87,89.46000000000001,90.53,True,2017,11,1.1178180192264697,0.8170094570464916,-0.9339662259139756,0.8383750781407286,5.0,
1009,6.0,5.0,422.0,15.0,46,43,87.9,91.35,87.4,True,2017,12,1.0946907498631637,0.83427022022353,-0.8458689418649892,0.7223711795503901,6.0,
1010,7.0,7.0,47.0,15.0,18,43,95.59,94.74000000000001,94.15,True,2017,10,1.0555203715431707,0.8652300017950438,-0.6878531784120427,0.5258967699260919,7.0,
1011,8.0,8.0,285.0,15.0,39,43,110.88,106.03999999999999,106.95,True,2017,9,0.9430403621274991,0.9684292737000889,-0.16113396690222592,-0.03829087370459928,8.0,
1012,9.0,,424.0,15.0,5,43,107.06,107.3,,False,2017,0,0.9319664492078286,0.9799364491514481,-0.10240244420290048,-0.09383643125191127,9.0,
1013,10.0,,667.0,15.0,49,43,129.25,109.47999999999999,,False,2017,0,0.9134088417975886,0.999845689218085,-0.0007875874691484462,-0.18691939639920935,10.0,
1014,11.0,,54.0,15.0,49,43,112.78999999999999,111.71000000000001,,False,2017,0,0.8951750067138124,1.0202115632312048,0.10315788524473687,-0.27837835433945474,11.0,
1015,12.0,,567.0,15.0,39,43,124.33,125.54,,False,2017,0,0.7965588657001752,1.1465165128282646,0.7478062653492308,-0.7730263234450124,12.0,
1016,13.0,,76.0,15.0,5,43,153.56,129.19,,False,2017,0,0.7740537193281214,1.1798507909214873,0.9179412318988625,-0.8859097199451889,13.0,
1017,14.0,,69.0,15.0,5,43,160.94,133.52,,False,2017,0,0.7489514679448771,1.219395290686872,1.1197725757782886,-1.0118199161774861,14.0,
1018,15.0,,574.0,15.0,55,43,145.84,134.6,,False,2017,0,0.7429420505200595,1.2292585839308938,1.1701138809491378,-1.0419625083955544,15.0,
1019,16.0,,77.0,15.0,10,43,140.79,142.46,,False,2017,0,0.7019514249613926,1.301041440317943,1.5364867130258788,-1.2475670826219687,16.0,
1020,,,62.0,15.0,49,43,113.84,,,False,2017,0,,,,,,
1021,,,289.0,15.0,33,43,101.61,,,False,2017,0,,,,,,
1022,,,60.0,15.0,34,43,116.91,,,False,2017,0,,,,,,
1023,,,91.0,15.0,33,43,114.0,,,False,2017,0,,,,,,
2458,1.0,1.0,970.0,15.0,16,43,74.03,73.69,73.35,True,2016,20,1.3570362328674177,0.6729871103259106,-1.6690425060475893,2.038267938825584,1.0,
2459,2.0,3.0,669.0,15.0,34,43,84.0,78.51,75.88,True,2016,16,1.2737230925996688,0.7170066227668238,-1.4443711255628702,1.6203781774775956,2.0,
2460,3.0,2.0,139.0,15.0,3,43,82.66,82.47,74.34,True,2016,18,1.2125621438098704,0.7531720313282378,-1.259786339936421,1.3136014287985007,3.0,
2461,4.0,4.0,6.0,14.0,5,43,91.44,90.23,89.57,True,2016,14,1.108278842956888,0.8240416198223222,-0.8980747398199438,0.7905275947552649,4.0,
2462,5.0,,102.0,15.0,45,43,102.53,95.05,,True,2016,0,1.0520778537611783,0.8680611322632352,-0.6734033593352253,0.5086294705573526,5.0,
2463,6.0,5.0,514.0,15.0,3,43,83.0,97.13,94.41,True,2016,12,1.0295480284155256,0.8870571044369072,-0.576449734561737,0.3956222869768378,6.0,
2464,7.0,7.0,976.0,15.0,26,43,95.72,97.69,96.25,True,2016,10,1.0236462278636504,0.8921714046375113,-0.5503468355842589,0.36601948943229173,7.0,
2465,8.0,8.0,104.0,15.0,38,43,100.93,98.64,98.74000000000001,True,2016,9,1.013787510137875,0.9008474496206789,-0.506065131961752,0.3165692204305327,8.0,
2466,9.0,6.0,1115.0,14.0,39,43,109.0,102.4,95.7,False,2016,11,0.9765625,0.935186322396163,-0.3308028102558303,0.12985256861906722,9.0,
2467,10.0,,105.0,14.0,5,43,114.97,104.75999999999999,,False,2016,0,0.9545628102329135,0.9567394446701369,-0.2207977359936032,0.019504488148783576,10.0,
2468,11.0,,515.0,14.0,39,43,105.0,105.06,,False,2016,0,0.9518370454978108,0.959479248349032,-0.20681404011281143,0.0058323450632857265,11.0,
2469,12.0,,146.0,15.0,3,43,106.0,105.88,,False,2016,0,0.9444654325651681,0.9669680450713449,-0.168591938038648,-0.03114287348293293,12.0,
2470,13.0,,103.0,14.0,16,43,100.4,106.49000000000001,,False,2016,0,0.93905531035778,0.9725389792184316,-0.1401584230810377,-0.05827946527197225,13.0,
2471,14.0,,447.0,14.0,49,43,126.47,110.61,,False,2016,0,0.9040773890245005,1.0101656164085897,0.05188433368183409,-0.23372496104175766,14.0,
2472,15.0,,1149.0,15.0,5,43,123.03,117.7,,False,2016,0,0.8496176720475785,1.0749163100198085,0.38236567966454327,-0.5068890508531072,15.0,
2473,16.0,,1070.0,15.0,39,43,118.0,118.84,,False,2016,0,0.841467519353753,1.0853275639996094,0.43550372401155085,-0.5477693412037864,16.0,
2474,17.0,,129.0,15.0,49,43,114.57,119.1,,False,2016,0,0.8396305625524769,1.0877020605213183,0.4476229271082367,-0.5569833191768262,17.0,
2475,18.0,,10.0,14.0,33,43,119.94,122.11,,False,2016,0,0.8189337482597658,1.115191424099565,0.5879260091121801,-0.6607963162340593,18.0,
2476,19.0,,115.0,15.0,48,43,129.87,122.59,,False,2016,0,0.8157272208173586,1.1195751099857971,0.6102999225214469,-0.676879913411611,19.0,
2477,20.0,,1205.0,15.0,39,43,141.0,131.27,,False,2016,0,0.7617886798202178,1.1988467630951594,1.0148948566723512,-0.9474298404977155,20.0,
2478,21.0,,1098.0,15.0,39,43,127.0,133.03,,False,2016,0,0.7517101405697962,1.2149202780113433,1.096932539172995,-0.9979827106519257,21.0,
2479,22.0,,993.0,15.0,34,43,152.0,136.8,,False,2016,0,0.7309941520467835,1.249350477576124,1.2726609840749432,-1.1018918835884863,22.0,
2480,,,1009.0,14.0,39,43,155.0,,,False,2016,0,,,,,,
2481,,,974.0,15.0,30,43,105.0,,,False,2016,0,,,,,,
3642,1.0,1.0,1508.0,15.0,3,43,68.06,68.46000000000001,67.47,True,2018,20,1.4607069821793746,0.625223199523841,-1.91282493756939,2.558269280144745,1.0,
3643,2.0,2.0,1510.0,15.0,17,43,85.25,82.87,82.12,True,2018,18,1.2067093037287318,0.7568251029000979,-1.2411414120953657,1.2842442117154018,2.0,
3644,3.0,3.0,1381.0,15.0,39,43,88.83,89.19,89.22,True,2018,16,1.121201928467317,0.814543633735486,-0.9465515522066889,0.8553484033633322,3.0,
3645,4.0,4.0,1234.0,15.0,34,43,92.5,94.24000000000001,95.0,True,2018,14,1.061120543293718,0.8606636623302187,-0.7111593382133625,0.5539866298068138,4.0,
3646,5.0,5.0,1418.0,15.0,3,43,103.44,98.96000000000001,96.67,True,2018,12,1.0105092966855294,0.9037699068781669,-0.4911491896889072,0.30012605392827546,5.0,
3647,6.0,,1237.0,15.0,3,43,100.84,100.97,,True,2018,0,0.9903931860948797,0.9221265915267634,-0.39745842728760405,0.19922580425625014,6.0,
3648,7.0,8.0,1217.0,15.0,17,43,104.22999999999999,107.59,112.56,True,2018,9,0.9294544102611767,0.9825849260410466,-0.08888487151813491,-0.10643654874285606,7.0,
3649,8.0,7.0,1245.0,15.0,46,43,110.86,107.84,106.35,True,2018,10,0.9272997032640949,0.9848680957734591,-0.07723179161747529,-0.11724432756251842,8.0,
3650,9.0,6.0,1247.0,15.0,46,43,112.66,110.68,106.13,False,2018,11,0.9035056017347307,1.0108049039336653,0.05514719605401921,-0.23659298466079073,9.0,
3651,10.0,,1218.0,15.0,33,43,114.97,111.87,,False,2018,0,0.8938946992044337,1.0216727918599486,0.1106158563811584,-0.28480023926453246,10.0,
3652,11.0,,1220.0,15.0,33,43,117.93,116.81,,False,2018,0,0.8560910880917729,1.06678822577242,0.34088071521819474,-0.47441909140708427,11.0,
3653,12.0,,1390.0,15.0,39,43,138.22,117.78,,False,2018,0,0.8490405841399219,1.0756469243341804,0.38609466523275404,-0.5097836618020214,12.0,
3654,13.0,,1391.0,15.0,10,43,132.31,126.99,,False,2018,0,0.7874635798094338,1.1597588972762571,0.815394128773057,-0.8186473003768466,13.0,
3655,14.0,,1452.0,15.0,33,43,145.66,128.97,,False,2018,0,0.7753741180119408,1.1778416015569642,0.9076865215862815,-0.8792867419960659,14.0,
3656,15.0,,1266.0,15.0,33,43,142.31,134.93,,False,2018,0,0.7411250277921885,1.2322723679776784,1.1854959464180086,-1.0510764991978891,15.0,
3657,16.0,,1263.0,15.0,5,43,144.61,135.24,,False,2018,0,0.7394262052647146,1.23510349844587,1.1999457654948271,-1.0595976104931437,16.0,
3658,17.0,,1260.0,15.0,33,43,133.43,137.2,,False,2018,0,0.728862973760933,1.2530035491479838,1.2913059119159982,-1.1125816449202752,17.0,
3659,18.0,,1394.0,15.0,10,43,157.93,146.67000000000002,,False,2018,0,0.681802686302584,1.3394900186117698,1.7327245785529881,-1.3486309911786836,18.0,
3660,19.0,,1272.0,15.0,10,43,144.54,147.99,,False,2018,0,0.6757213325224677,1.351545154798908,1.7942528404284719,-1.37913440842689,19.0,
3661,20.0,,1392.0,15.0,33,43,157.06,157.36,,False,2018,0,0.6354855109303508,1.4371183563697285,2.2310102751051963,-1.5809529670448137,20.0,
3662,,,1455.0,15.0,55,43,133.97,,,False,2018,0,,,,,,
3663,,,1453.0,15.0,5,43,126.72,,,False,2018,0,,,,,,
3664,,,1458.0,15.0,10,43,147.13,,,False,2018,0,,,,,,
3665,,,1528.0,15.0,59,43,85.56,,,False,2018,0,,,,,,
3666,,,1459.0,15.0,5,43,133.69,,,False,2018,0,,,,,,
1024,1.0,1.0,97.0,16.0,3,44,69.0,75.02,73.9,True,2017,20,1.3329778725673154,0.7229310411286279,-1.252158440111276,1.4238082111274983,1.0,
1025,2.0,3.0,668.0,16.0,55,44,73.28999999999999,76.78,78.09,True,2017,16,1.3024225058609014,0.7398913001580386,-1.1755098989803685,1.2884216683602785,2.0,
1026,3.0,1.0,669.0,16.0,34,44,76.27,77.83,73.9,True,2017,20,1.2848515996402416,0.750009636510812,-1.1297820761465887,1.2105674482044853,3.0,
1027,4.0,5.0,439.0,16.0,33,44,86.22,82.68,85.72,True,2017,12,1.209482341557813,0.796746713949813,-0.9185630849619856,0.8766168404191633,4.0,
1028,5.0,4.0,375.0,16.0,3,44,91.8,85.19,82.74,True,2017,14,1.1738466956215519,0.8209343560883473,-0.809251813235522,0.7187202931794149,5.0,
1029,6.0,6.0,102.0,16.0,45,44,98.53,96.86,98.62,True,2017,11,1.0324179227751393,0.9333924372663144,-0.3010197251686537,0.09206924403763159,6.0,
1030,7.0,7.0,105.0,16.0,5,44,106.16,103.89,103.75999999999999,True,2017,10,0.9625565501973241,1.0011371082758354,0.005138936280368552,-0.21747669586750562,7.0,
1031,8.0,8.0,531.0,16.0,5,44,118.09,113.97,114.18,True,2017,9,0.8774238834781083,1.09827313726246,0.44412603548465596,-0.594687597455185,8.0,
1032,9.0,,383.0,16.0,5,44,134.53,138.04,,False,2017,0,0.7244277021153289,1.3302239525112745,1.4923819360647341,-1.2725922107532859,9.0,
1033,,,107.0,16.0,46,44,106.21000000000001,,,False,2017,0,,,,,,
1034,,,138.0,16.0,52,44,115.88,,,False,2017,0,,,,,,
1035,,,598.0,16.0,39,44,143.03,,,False,2017,0,,,,,,
2482,1.0,1.0,140.0,15.0,16,44,72.2,70.73,71.18,True,2016,20,1.4138272303124557,0.6815904097444396,-1.4389892591178621,1.7820403716260664,1.0,
2483,2.0,2.0,964.0,16.0,43,44,81.66,73.1,73.76,True,2016,18,1.3679890560875514,0.704428940369271,-1.335775030435902,1.5789378530178186,2.0,
2484,3.0,3.0,1125.0,16.0,3,44,79.95,81.56,79.25,True,2016,16,1.2260912211868562,0.785953821840188,-0.9673394293180176,0.9502084557258464,3.0,
2485,4.0,5.0,1102.0,16.0,3,44,88.47,85.9,84.39,True,2016,12,1.1641443538998835,0.8277762787649847,-0.7783310949383938,0.6757305783098793,4.0,
2486,5.0,4.0,379.0,14.0,42,44,84.68,87.68,83.01,True,2016,14,1.1405109489051093,0.8449292680106386,-0.7008115476582719,0.5710142766924495,5.0,
2487,6.0,6.0,607.0,16.0,3,44,98.78999999999999,90.28,87.57,True,2016,11,1.1076650420912715,0.8699841961222678,-0.5875807482603411,0.4254786720863262,6.0,
2488,7.0,7.0,1012.0,16.0,52,44,97.6,99.55,97.21000000000001,True,2016,10,1.0045203415369162,0.9593146513510387,-0.18386939809925523,-0.03154102422394533,7.0,
2489,8.0,,144.0,16.0,49,44,108.21000000000001,104.69,,True,2016,0,0.9552010698251983,1.0088463169255675,0.03997918224896287,-0.250067797376532,8.0,
2490,9.0,8.0,147.0,16.0,52,44,102.78,105.28999999999999,100.22999999999999,False,2016,9,0.9497578117580018,1.0146282234128663,0.06610936672540735,-0.27418611014915584,9.0,
2491,10.0,,1014.0,16.0,5,44,113.95,105.43,,False,2016,0,0.9484966328369534,1.0159773349265697,0.07220640976991274,-0.27977421699703703,10.0,
2492,11.0,,1188.0,16.0,43,44,113.59,109.57,,False,2016,0,0.9126585744273068,1.055872489688933,0.2525046826573867,-0.43856762550662104,11.0,
2493,12.0,,1206.0,16.0,5,44,115.18,111.97,,False,2016,0,0.8930963650977941,1.0790001156381295,0.35702542056316966,-0.5252450303454714,12.0,
2494,13.0,,1019.0,16.0,34,44,118.0,112.17,,False,2016,0,0.891503967192654,1.0809274178005626,0.3657354820553185,-0.5323007220397696,13.0,
2495,14.0,,1018.0,16.0,33,44,115.15,112.19,,False,2016,0,0.8913450396648542,1.0811201480168058,0.36660648820453295,-0.5330049076169251,14.0,
2496,15.0,,1129.0,16.0,17,44,122.88,125.54,,False,2016,0,0.7965588657001752,1.2097675673592103,0.9480030928054494,-0.9529891453618571,15.0,
2497,16.0,,161.0,16.0,39,44,154.0,129.8,,False,2016,0,0.7704160246533127,1.250819103419034,1.1335274025882143,-1.0688244060365297,16.0,
2498,17.0,,517.0,16.0,39,44,124.0,130.54,,False,2016,0,0.7660487206986365,1.257950121420036,1.165754630109163,-1.0881753170996622,17.0,
2499,18.0,,1190.0,16.0,3,44,134.35,130.91,,False,2016,0,0.7638835841417768,1.261515630420537,1.181868243869638,-1.0977687334009179,18.0,
2500,19.0,,458.0,16.0,39,44,127.0,138.19,,False,2016,0,0.7236413633403286,1.3316694291330993,1.4989144821838458,-1.276076367537068,19.0,
2501,20.0,,1192.0,16.0,39,44,145.0,142.78,,False,2016,0,0.7003782042302843,1.375901013760937,1.6988103934286547,-1.3791521615870712,20.0,
2502,21.0,,311.0,16.0,39,44,137.0,147.89,,False,2016,0,0.676178240584218,1.4251435840111009,1.92135246455305,-1.4863788050966569,21.0,
3667,1.0,1.0,38.0,16.0,3,44,65.0,71.85,69.37,True,2018,20,1.3917884481558804,0.6923833018540645,-1.3902129147618305,1.6843896200691464,1.0,
3668,2.0,2.0,552.0,16.0,42,44,75.78,74.1,72.17,True,2018,18,1.349527665317139,0.714065451181436,-1.2922247229751593,1.4971380207626188,2.0,
3669,3.0,3.0,39.0,16.0,48,44,82.31,75.8,72.76,True,2018,16,1.3192612137203166,0.7304475195621167,-1.2181892002918968,1.3630316203094035,3.0,
3670,4.0,5.0,1514.0,16.0,39,44,79.63,76.11,76.21000000000001,True,2018,12,1.3138877939823939,0.733434837913888,-1.2046886049790662,1.3392227513750377,4.0,
3671,5.0,4.0,666.0,16.0,49,44,77.96000000000001,77.83,75.13,True,2018,14,1.2848515996402416,0.750009636510812,-1.1297820761465887,1.2105674482044853,5.0,
3672,6.0,6.0,553.0,16.0,45,44,90.63,90.38,88.98,True,2018,11,1.1064394777605666,0.8709478472034844,-0.5832257175142667,0.4200483684913076,6.0,
3673,7.0,7.0,44.0,16.0,33,44,98.68,93.64,92.08,True,2018,10,1.0679196924391285,0.9023628724511428,-0.44125171519224493,0.24937260429862035,7.0,
3674,8.0,8.0,50.0,16.0,3,44,106.13,96.77000000000001,92.97,True,2018,9,1.0333781130515654,0.9325251512932197,-0.30493925284011986,0.09632371243177892,8.0,
3675,9.0,,54.0,16.0,49,44,107.46000000000001,106.4,,False,2018,0,0.9398496240601504,1.0253247504143699,0.11445020800683316,-0.31808789965768147,9.0,
3676,10.0,,60.0,16.0,34,44,113.52000000000001,111.57,,False,2018,0,0.8962982880702698,1.0751455113132635,0.339605297578873,-0.5110577589042348,10.0,
3677,11.0,,75.0,16.0,26,44,126.16,122.77,,False,2018,0,0.8145312372729494,1.1830744324095128,0.8273687411391915,-0.8733560885589422,11.0,
3678,12.0,,1293.0,16.0,55,44,131.97,125.88,,False,2018,0,0.7944073721004131,1.2130439810353464,0.9628101973421015,-0.9625221116344054,12.0,
3679,13.0,,64.0,16.0,36,44,128.62,131.28,,False,2018,0,0.7617306520414382,1.2650811394210382,1.197981857630113,-1.1073080734676901,13.0,
3680,14.0,,77.0,16.0,10,44,136.0,132.34,,False,2018,0,0.755629439322956,1.2752958408819333,1.2441451835385005,-1.1343416909850117,14.0,
3681,15.0,,79.0,16.0,39,44,148.22,137.0,,False,2018,0,0.7299270072992701,1.3202019812666228,1.447089616305562,-1.2482255610701272,15.0,
3682,,,91.0,16.0,33,44,114.74000000000001,,,False,2018,0,,,,,,
1036,1.0,1.0,139.0,17.0,3,45,87.97,79.27,75.97,True,2017,20,1.2615112905260504,0.8078361567910752,-1.591947914962548,1.8030871317442534,1.0,
1037,2.0,2.0,141.0,17.0,3,45,70.48,82.71000000000001,77.74,True,2017,18,1.2090436464756376,0.8428930052755121,-1.3015255549700866,1.3877339277021894,2.0,
1038,3.0,3.0,309.0,17.0,5,45,101.16,88.7,84.92,True,2017,16,1.1273957158962795,0.9039367617934702,-0.7958191781227523,0.7413788228883387,3.0,
1039,4.0,4.0,607.0,17.0,3,45,101.31,90.93,90.64,True,2017,14,1.0997470581766193,0.9266625676423929,-0.6075511947555468,0.5225018601589086,4.0,
1040,5.0,5.0,144.0,17.0,49,45,92.35,93.27000000000001,95.57,True,2017,12,1.0721561059290232,0.9505093773672714,-0.40999644987695466,0.3040817152101577,5.0,
1041,6.0,5.0,456.0,17.0,5,45,102.81,96.41,95.57,True,2017,12,1.0372368011617052,0.9825089425536466,-0.1449016212791872,0.027647631299490372,6.0,
1042,7.0,7.0,610.0,17.0,36,45,123.0,111.92,107.15,True,2017,10,0.8934953538241601,1.140570489063418,1.1645317518263512,-1.1102626329374121,7.0,
1043,8.0,8.0,159.0,17.0,33,45,142.22,120.76,119.09,True,2017,9,0.8280887711162637,1.230658436912959,1.9108496769232535,-1.6280452432460468,8.0,
1044,,,670.0,17.0,34,45,90.66,,,False,2017,0,,,,,,
1045,,,671.0,17.0,49,45,118.6,,,False,2017,0,,,,,,
1046,,,517.0,17.0,39,45,131.67,,,False,2017,0,,,,,,
2503,1.0,1.0,1039.0,17.0,5,45,83.56,83.28999999999999,82.85,True,2016,20,1.2006243246488175,0.8488037529850972,-1.2525589942736848,1.321083473695317,1.0,
2504,2.0,2.0,1134.0,17.0,48,45,85.21000000000001,84.58,83.08,True,2016,18,1.1823126034523528,0.861950071166761,-1.1436506092765124,1.1761211410400019,2.0,
2505,3.0,3.0,98.0,15.0,42,45,85.0,87.52,84.78999999999999,True,2016,16,1.1425959780621573,0.8919114474877622,-0.895440801608538,0.8617096993197347,3.0,
2506,4.0,4.0,1042.0,17.0,3,45,94.56,92.4,90.55,True,2016,14,1.0822510822510822,0.9416432558028934,-0.48344629092155966,0.38399726766124964,4.0,
2507,5.0,6.0,1150.0,17.0,39,45,97.0,97.81,96.92,True,2016,11,1.022390348635109,0.9967762646112663,-0.02670647477062704,-0.08988235765246574,5.0,
2508,6.0,5.0,1151.0,17.0,5,45,103.9,98.16,94.67,True,2016,12,1.0187449062754688,1.000343095125671,0.0028423118565116213,-0.11874102267604393,6.0,
2509,7.0,7.0,1138.0,16.0,33,45,103.28,98.22,97.8,True,2016,10,1.018122581958868,1.0009545517852834,0.007907818135449836,-0.12366757128579421,7.0,
2510,8.0,8.0,1044.0,18.0,29,45,82.47,101.49000000000001,99.25999999999999,True,2016,9,0.9853187506158241,1.034278939734152,0.28397791033758524,-0.3833547880416523,8.0,
2511,9.0,,968.0,17.0,55,45,120.75,110.66,,False,2016,0,0.9036688957166095,1.1277298992115603,1.058156119968647,-1.0297251264805778,9.0,
2512,10.0,,1140.0,17.0,43,45,113.53999999999999,113.45,,False,2016,0,0.881445570736007,1.156162633883531,1.2937021619392766,-1.2056531560732966,10.0,
2513,11.0,,1051.0,17.0,3,45,131.07,113.8,,False,2016,0,0.8787346221441125,1.1597294643979357,1.3232509485664152,-1.2271140240809173,11.0,
2514,12.0,,1052.0,17.0,33,45,112.0,115.07,,False,2016,0,0.8690362388111584,1.172671963693062,1.4304708314706083,-1.303890000290181,12.0,
2515,,,1143.0,17.0,3,45,78.56,,,False,2016,0,,,,,,
3683,1.0,2.0,373.0,17.0,3,45,74.16,80.58,80.44,True,2018,18,1.2410027302060065,0.8211862938592766,-1.4813510278723951,1.6407338110760816,1.0,
3684,2.0,1.0,669.0,17.0,34,45,87.28,80.88,73.47,True,2018,20,1.2363996043521266,0.8242435771573378,-1.456023496477705,1.6042937706164637,2.0,
3685,3.0,3.0,1301.0,17.0,42,45,92.5,89.13,84.48,True,2018,16,1.1219566924716706,0.9083188678540247,-0.7595163831236951,0.6983215092399403,3.0,
3686,4.0,4.0,103.0,17.0,16,45,99.72,95.8,95.42,True,2018,14,1.0438413361169103,0.9762924665142553,-0.19640093511505904,0.07993156370202895,4.0,
3687,5.0,5.0,1305.0,17.0,50,45,104.59,101.28,96.96000000000001,True,2018,12,0.9873617693522907,1.032138841425509,0.2662486383613006,-0.3671814988942677,5.0,
3688,6.0,,111.0,17.0,49,45,104.53,104.47,,True,2018,0,0.9572125969177755,1.064647953828228,0.5355647221915184,-0.6058534575181472,6.0,
3689,7.0,8.0,380.0,17.0,5,45,111.64,106.83,106.63,True,2018,9,0.9360666479453337,1.088698582439644,0.73480796916309,-0.7732525816292783,7.0,
3690,8.0,6.0,516.0,17.0,39,45,110.21000000000001,107.36,103.46000000000001,True,2018,11,0.9314456035767511,1.0940997829328856,0.7795532746270433,-0.8098344716540545,8.0,
3691,9.0,7.0,1399.0,17.0,39,45,109.56,107.56,105.5,False,2018,10,0.9297136481963555,1.09613797179826,0.7964382955568391,-0.8235452686514194,9.0,
3692,10.0,,1219.0,17.0,50,45,113.22,109.47999999999999,,False,2018,0,0.9134088417975886,1.1157045849058524,0.9585344964828619,-0.9526201242425403,10.0,
3693,,,112.0,17.0,49,45,117.32,,,False,2018,0,,,,,,
1047,1.0,1.0,616.0,15.0,46,46,89.37,72.36,70.82,True,2017,20,1.3819789939192924,0.7134474269187562,-1.1603667143539191,1.3114058290897908,1.0,
1048,2.0,2.0,172.0,15.0,3,46,77.99,76.3,76.69,True,2017,18,1.3106159895150722,0.7522946195950952,-1.0030587940549907,1.033047815707231,2.0,
1049,3.0,3.0,174.0,15.0,45,46,79.34,80.22,76.71000000000001,True,2017,16,1.2465719272001994,0.7909446183999809,-0.8465493911179853,0.7832380143437863,3.0,
