,divsRank,finalRank,seedTime,divsTime,qualified,swimmerage,id,swimmer,school,event,finalTime,year,distance,gender,stroke,points,seedSpeed,divsSpeed
2148,8,8.0,37.28,36.12,True,17,2435,1045,52,39,35.74,2016,50,Girls,Freestyle,9.0,1.3412017167381973,1.3842746400885937
2149,9,9.0,36.56,37.01,True,17,2436,1111,52,39,37.09,2016,50,Girls,Freestyle,8.0,1.3676148796498906,1.3509862199405567
2150,10,14.0,38.62,37.75,True,17,2437,1137,52,39,40.58,2016,50,Girls,Freestyle,3.0,1.294665976178146,1.3245033112582782
2151,11,12.0,41.68,39.74,True,17,2438,967,27,39,40.06,2016,50,Girls,Freestyle,5.0,1.199616122840691,1.2581781580271765
2152,12,10.0,40.21,39.97,True,17,2439,1198,48,39,39.13,2016,50,Girls,Freestyle,7.0,1.2434717731907485,1.2509382036527397
2153,13,11.0,40.0,40.28,True,17,2440,1154,30,39,39.65,2016,50,Girls,Freestyle,6.0,1.25,1.2413108242303872
2154,14,13.0,44.75,40.45,True,17,2441,1139,52,39,40.55,2016,50,Girls,Freestyle,4.0,1.1173184357541899,1.2360939431396785
2155,15,16.0,43.0,41.99,True,17,2442,1199,39,39,42.37,2016,50,Girls,Freestyle,1.0,1.1627906976744187,1.1907597046915932
2156,16,15.0,44.33,42.1,True,17,2443,1057,36,39,41.5,2016,50,Girls,Freestyle,2.0,1.1279043537108053,1.187648456057007
2157,17,,39.87,42.26,False,17,2444,1049,3,39,,2016,50,Girls,Freestyle,0.0,1.2540757461750691,1.183151916706105
2158,18,,46.79,42.77,False,17,2445,1055,46,39,,2016,50,Girls,Freestyle,0.0,1.068604402650139,1.1690437222352115
2159,19,,44.04,43.36,False,17,2446,1054,55,39,,2016,50,Girls,Freestyle,0.0,1.1353315168029066,1.1531365313653137
2160,20,,44.19,43.9,False,17,2447,1056,48,39,,2016,50,Girls,Freestyle,0.0,1.1314777098891153,1.1389521640091116
2161,21,,49.81,45.32,False,17,2448,1200,36,39,,2016,50,Girls,Freestyle,0.0,1.0038144950813088,1.1032656663724625
2162,22,,44.0,47.02,False,17,2449,1141,46,39,,2016,50,Girls,Freestyle,0.0,1.1363636363636365,1.0633772862611655
2163,23,,48.28,47.44,False,17,2450,1047,5,39,,2016,50,Girls,Freestyle,0.0,1.035625517812759,1.0539629005059021
2164,24,,47.91,48.38,False,18,2451,1092,46,39,,2016,50,Girls,Freestyle,0.0,1.0436234606553956,1.0334849111202975
2165,25,,56.53,52.4,False,17,2452,1201,43,39,,2016,50,Girls,Freestyle,0.0,0.884486113568017,0.9541984732824428
2166,26,,54.51,52.52,False,17,2453,1202,16,39,,2016,50,Girls,Freestyle,0.0,0.91726288754357,0.9520182787509519
2167,27,,58.75,56.68,False,17,2454,1142,49,39,,2016,50,Girls,Freestyle,0.0,0.851063829787234,0.8821453775582216
2168,28,,61.73,59.35,False,18,2455,1059,10,39,,2016,50,Girls,Freestyle,0.0,0.8099789405475458,0.8424599831508003
2169,1,1.0,74.03,73.69,True,15,2458,970,16,43,73.35,2016,100,Girls,Backstroke,20.0,1.3508037282182899,1.3570362328674177
2170,2,3.0,84.0,78.51,True,15,2459,669,34,43,75.88,2016,100,Girls,Backstroke,16.0,1.1904761904761905,1.2737230925996688
2171,3,2.0,82.66,82.47,True,15,2460,139,3,43,74.34,2016,100,Girls,Backstroke,18.0,1.2097749818533754,1.2125621438098704
2172,4,4.0,91.44,90.23,True,14,2461,6,5,43,89.57,2016,100,Girls,Backstroke,14.0,1.0936132983377078,1.108278842956888
2173,5,,102.53,95.05,True,15,2462,102,45,43,,2016,100,Girls,Backstroke,0.0,0.9753242953281966,1.0520778537611783
2174,6,5.0,83.0,97.13,True,15,2463,514,3,43,94.41,2016,100,Girls,Backstroke,12.0,1.2048192771084338,1.0295480284155256
2175,7,7.0,95.72,97.69,True,15,2464,976,26,43,96.25,2016,100,Girls,Backstroke,10.0,1.0447137484329294,1.0236462278636504
2176,8,8.0,100.93,98.64,True,15,2465,104,38,43,98.74000000000001,2016,100,Girls,Backstroke,9.0,0.9907856930545922,1.013787510137875
2177,9,6.0,109.0,102.4,False,14,2466,1115,39,43,95.7,2016,100,Girls,Backstroke,11.0,0.9174311926605505,0.9765625
2178,10,,114.97,104.75999999999999,False,14,2467,105,5,43,,2016,100,Girls,Backstroke,0.0,0.8697921196833956,0.9545628102329135
2179,11,,105.0,105.06,False,14,2468,515,39,43,,2016,100,Girls,Backstroke,0.0,0.9523809523809523,0.9518370454978108
2180,12,,106.0,105.88,False,15,2469,146,3,43,,2016,100,Girls,Backstroke,0.0,0.9433962264150944,0.9444654325651681
2181,13,,100.4,106.49000000000001,False,14,2470,103,16,43,,2016,100,Girls,Backstroke,0.0,0.99601593625498,0.93905531035778
2182,14,,126.47,110.61,False,14,2471,447,49,43,,2016,100,Girls,Backstroke,0.0,0.7907013520993121,0.9040773890245005
2183,15,,123.03,117.7,False,15,2472,1149,5,43,,2016,100,Girls,Backstroke,0.0,0.8128098837681866,0.8496176720475785
2184,16,,118.0,118.84,False,15,2473,1070,39,43,,2016,100,Girls,Backstroke,0.0,0.847457627118644,0.841467519353753
2185,17,,114.57,119.1,False,15,2474,129,49,43,,2016,100,Girls,Backstroke,0.0,0.8728288382648163,0.8396305625524769
2186,18,,119.94,122.11,False,14,2475,10,33,43,,2016,100,Girls,Backstroke,0.0,0.8337502084375521,0.8189337482597658
2187,19,,129.87,122.59,False,15,2476,115,48,43,,2016,100,Girls,Backstroke,0.0,0.7700007700007699,0.8157272208173586
2188,20,,141.0,131.27,False,15,2477,1205,39,43,,2016,100,Girls,Backstroke,0.0,0.7092198581560284,0.7617886798202178
2189,21,,127.0,133.03,False,15,2478,1098,39,43,,2016,100,Girls,Backstroke,0.0,0.7874015748031497,0.7517101405697962
2190,22,,152.0,136.8,False,15,2479,993,34,43,,2016,100,Girls,Backstroke,0.0,0.6578947368421053,0.7309941520467835
2191,1,1.0,72.2,70.73,True,15,2482,140,16,44,71.18,2016,100,Girls,Backstroke,20.0,1.3850415512465373,1.4138272303124557
2192,2,2.0,81.66,73.1,True,16,2483,964,43,44,73.76,2016,100,Girls,Backstroke,18.0,1.224589762429586,1.3679890560875514
2193,3,3.0,79.95,81.56,True,16,2484,1125,3,44,79.25,2016,100,Girls,Backstroke,16.0,1.2507817385866167,1.2260912211868562
2194,4,5.0,88.47,85.9,True,16,2485,1102,3,44,84.39,2016,100,Girls,Backstroke,12.0,1.1303266644060133,1.1641443538998835
2195,5,4.0,84.68,87.68,True,14,2486,379,42,44,83.01,2016,100,Girls,Backstroke,14.0,1.1809163911195086,1.1405109489051093
2196,6,6.0,98.78999999999999,90.28,True,16,2487,607,3,44,87.57,2016,100,Girls,Backstroke,11.0,1.0122482032594393,1.1076650420912715
2197,7,7.0,97.6,99.55,True,16,2488,1012,52,44,97.21000000000001,2016,100,Girls,Backstroke,10.0,1.0245901639344264,1.0045203415369162
2198,8,,108.21000000000001,104.69,True,16,2489,144,49,44,,2016,100,Girls,Backstroke,0.0,0.9241290084095739,0.9552010698251983
2199,9,8.0,102.78,105.28999999999999,False,16,2490,147,52,44,100.22999999999999,2016,100,Girls,Backstroke,9.0,0.9729519361743529,0.9497578117580018
2200,10,,113.95,105.43,False,16,2491,1014,5,44,,2016,100,Girls,Backstroke,0.0,0.8775778850372971,0.9484966328369534
2201,11,,113.59,109.57,False,16,2492,1188,43,44,,2016,100,Girls,Backstroke,0.0,0.8803591865481116,0.9126585744273068
2202,12,,115.18,111.97,False,16,2493,1206,5,44,,2016,100,Girls,Backstroke,0.0,0.8682062858135092,0.8930963650977941
2203,13,,118.0,112.17,False,16,2494,1019,34,44,,2016,100,Girls,Backstroke,0.0,0.847457627118644,0.891503967192654
2204,14,,115.15,112.19,False,16,2495,1018,33,44,,2016,100,Girls,Backstroke,0.0,0.8684324793747286,0.8913450396648542
2205,15,,122.88,125.54,False,16,2496,1129,17,44,,2016,100,Girls,Backstroke,0.0,0.8138020833333334,0.7965588657001752
2206,16,,154.0,129.8,False,16,2497,161,39,44,,2016,100,Girls,Backstroke,0.0,0.6493506493506493,0.7704160246533127
2207,17,,124.0,130.54,False,16,2498,517,39,44,,2016,100,Girls,Backstroke,0.0,0.8064516129032258,0.7660487206986365
2208,18,,134.35,130.91,False,16,2499,1190,3,44,,2016,100,Girls,Backstroke,0.0,0.744324525493115,0.7638835841417768
2209,19,,127.0,138.19,False,16,2500,458,39,44,,2016,100,Girls,Backstroke,0.0,0.7874015748031497,0.7236413633403286
2210,20,,145.0,142.78,False,16,2501,1192,39,44,,2016,100,Girls,Backstroke,0.0,0.6896551724137931,0.7003782042302843
2211,21,,137.0,147.89,False,16,2502,311,39,44,,2016,100,Girls,Backstroke,0.0,0.7299270072992701,0.676178240584218
2212,1,1.0,83.56,83.28999999999999,True,17,2503,1039,5,45,82.85,2016,100,Girls,Backstroke,20.0,1.1967448539971277,1.2006243246488175
2213,2,2.0,85.21000000000001,84.58,True,17,2504,1134,48,45,83.08,2016,100,Girls,Backstroke,18.0,1.1735711770918904,1.1823126034523528
2214,3,3.0,85.0,87.52,True,15,2505,98,42,45,84.78999999999999,2016,100,Girls,Backstroke,16.0,1.1764705882352942,1.1425959780621573
2215,4,4.0,94.56,92.4,True,17,2506,1042,3,45,90.55,2016,100,Girls,Backstroke,14.0,1.0575296108291032,1.0822510822510822
2216,5,6.0,97.0,97.81,True,17,2507,1150,39,45,96.92,2016,100,Girls,Backstroke,11.0,1.0309278350515463,1.022390348635109
2217,6,5.0,103.9,98.16,True,17,2508,1151,5,45,94.67,2016,100,Girls,Backstroke,12.0,0.9624639076034648,1.0187449062754688
2218,7,7.0,103.28,98.22,True,16,2509,1138,33,45,97.8,2016,100,Girls,Backstroke,10.0,0.9682416731216111,1.018122581958868
2219,8,8.0,82.47,101.49000000000001,True,18,2510,1044,29,45,99.25999999999999,2016,100,Girls,Backstroke,9.0,1.2125621438098704,0.9853187506158241
2220,9,,120.75,110.66,False,17,2511,968,55,45,,2016,100,Girls,Backstroke,0.0,0.8281573498964804,0.9036688957166095
2221,10,,113.53999999999999,113.45,False,17,2512,1140,43,45,,2016,100,Girls,Backstroke,0.0,0.8807468733485997,0.881445570736007
2222,11,,131.07,113.8,False,17,2513,1051,3,45,,2016,100,Girls,Backstroke,0.0,0.7629510948348212,0.8787346221441125
2223,12,,112.0,115.07,False,17,2514,1052,33,45,,2016,100,Girls,Backstroke,0.0,0.8928571428571429,0.8690362388111584
2224,1,1.0,38.92,37.99,True,15,2516,290,26,49,37.37,2016,50,Girls,Breaststroke,20.0,1.2846865364850977,1.3161358252171624
2225,2,2.0,42.79,38.07,True,15,2517,438,3,49,37.71,2016,50,Girls,Breaststroke,18.0,1.1684973124561813,1.3133701076963489
2226,3,,38.45,40.61,True,15,2518,292,16,49,,2016,50,Girls,Breaststroke,0.0,1.3003901170351104,1.2312238364934744
2227,4,3.0,41.28,41.04,True,14,2519,291,49,49,40.16,2016,50,Girls,Breaststroke,16.0,1.2112403100775193,1.2183235867446394
2228,5,4.0,42.65,42.16,True,14,2520,1147,33,49,41.66,2016,50,Girls,Breaststroke,14.0,1.1723329425556859,1.1859582542694498
2229,6,5.0,43.97,43.8,True,15,2521,533,35,49,42.54,2016,50,Girls,Breaststroke,12.0,1.137138958380714,1.1415525114155252
2230,7,7.0,47.1,45.44,True,15,2522,1155,42,49,45.5,2016,50,Girls,Breaststroke,10.0,1.0615711252653928,1.1003521126760565
2231,8,6.0,44.31,46.22,True,15,2523,606,3,49,42.75,2016,50,Girls,Breaststroke,11.0,1.128413450688332,1.081782778018174
2232,9,10.0,51.0,48.4,True,15,2524,298,5,49,48.29,2016,50,Girls,Breaststroke,7.0,0.9803921568627451,1.0330578512396695
2233,10,8.0,51.66,48.7,True,15,2525,1069,5,49,47.69,2016,50,Girls,Breaststroke,9.0,0.9678668215253582,1.0266940451745379
2234,11,9.0,50.22,50.52,True,15,2526,1157,49,49,47.76,2016,50,Girls,Breaststroke,8.0,0.9956192751891677,0.9897070467141725
2235,12,11.0,54.0,51.34,True,14,2527,314,34,49,49.57,2016,50,Girls,Breaststroke,6.0,0.9259259259259259,0.9738994935722632
2236,13,12.0,52.47,51.79,True,15,2528,519,52,49,50.08,2016,50,Girls,Breaststroke,5.0,0.9529254812273681,0.9654373431164318
2237,14,15.0,52.0,51.92,True,15,2529,1117,34,49,54.53,2016,50,Girls,Breaststroke,2.0,0.9615384615384616,0.963020030816641
2238,15,13.0,37.0,52.54,True,15,2530,1113,26,49,51.7,2016,50,Girls,Breaststroke,4.0,1.3513513513513513,0.951655881233346
2239,16,14.0,57.16,53.03,True,14,2531,1148,5,49,52.35,2016,50,Girls,Breaststroke,3.0,0.8747375787263821,0.9428625306430323
2240,17,,60.75,53.58,False,15,2532,1071,49,49,,2016,50,Girls,Breaststroke,0.0,0.823045267489712,0.933184023889511
2241,18,,57.47,53.65,False,15,2533,1162,35,49,,2016,50,Girls,Breaststroke,0.0,0.8700191404210893,0.9319664492078286
2242,19,,58.59,53.9,False,15,2534,1163,42,49,,2016,50,Girls,Breaststroke,0.0,0.8533879501621436,0.927643784786642
2243,20,,56.72,54.04,False,15,2535,678,38,49,,2016,50,Girls,Breaststroke,0.0,0.8815232722143865,0.9252405625462621
2244,21,,54.96,54.11,False,15,2536,129,49,49,,2016,50,Girls,Breaststroke,0.0,0.9097525473071324,0.9240436148586213
2245,22,,54.62,55.15,False,15,2537,590,48,49,,2016,50,Girls,Breaststroke,0.0,0.9154155986818016,0.9066183136899365
2246,23,,58.1,56.32,False,15,2538,301,46,49,,2016,50,Girls,Breaststroke,0.0,0.8605851979345955,0.8877840909090909
2247,24,,60.44,57.82,False,15,2539,680,49,49,,2016,50,Girls,Breaststroke,0.0,0.827266710787558,0.8647526807333102
2248,25,,61.97,57.99,False,15,2540,1164,33,49,,2016,50,Girls,Breaststroke,0.0,0.8068420203324189,0.862217623728229
2249,26,,57.5,58.43,False,14,2541,1160,16,49,,2016,50,Girls,Breaststroke,0.0,0.8695652173913043,0.8557247989046722
2250,27,,56.85,59.21,False,15,2542,595,16,49,,2016,50,Girls,Breaststroke,0.0,0.8795074758135444,0.844451950684006
2251,28,,59.35,59.68,False,15,2543,983,48,49,,2016,50,Girls,Breaststroke,0.0,0.8424599831508003,0.8378016085790885
2252,29,,74.64,59.84,False,15,2544,1207,3,49,,2016,50,Girls,Breaststroke,0.0,0.669882100750268,0.8355614973262031
2253,30,,59.07,60.56,False,15,2545,1208,43,49,,2016,50,Girls,Breaststroke,0.0,0.8464533604198409,0.8256274768824307
2254,31,,61.37,60.76,False,14,2546,1119,16,49,,2016,50,Girls,Breaststroke,0.0,0.8147303242626691,0.8229098090849243
2255,32,,64.0,61.83,False,15,2547,1205,39,49,,2016,50,Girls,Breaststroke,0.0,0.78125,0.8086689309396733
2256,33,,59.33,61.93,False,15,2548,994,42,49,,2016,50,Girls,Breaststroke,0.0,0.8427439743805832,0.8073631519457451
2257,34,,77.0,74.68,False,15,2549,997,39,49,,2016,50,Girls,Breaststroke,0.0,0.6493506493506493,0.6695232994108195
2258,35,,53.0,80.33,False,15,2550,1004,39,49,,2016,50,Girls,Breaststroke,0.0,0.9433962264150944,0.6224324660774306
2259,35,,84.09,80.33,False,15,2551,1174,10,49,,2016,50,Girls,Breaststroke,0.0,0.594601022713759,0.6224324660774306
2260,37,,77.22,81.08,False,14,2552,1168,17,49,,2016,50,Girls,Breaststroke,0.0,0.6475006475006475,0.61667488899852
2261,1,1.0,35.61,37.37,True,16,2560,1074,3,50,35.77,2016,50,Girls,Breaststroke,20.0,1.4040999719180005,1.337971635001338
2262,2,2.0,40.18,40.12,True,16,2561,307,17,50,40.06,2016,50,Girls,Breaststroke,18.0,1.2444001991040319,1.2462612163509472
2263,3,4.0,43.75,41.5,True,16,2562,308,52,50,41.79,2016,50,Girls,Breaststroke,14.0,1.1428571428571428,1.2048192771084338
2264,4,4.0,44.4,42.11,True,16,2563,309,5,50,41.79,2016,50,Girls,Breaststroke,14.0,1.1261261261261262,1.1873664212776063
